entity_id,name,last_seen_at,hours_since,within_sla,status
634,"CARTORIO JUDICIAL DA COMARCA DE PINHALZINHO (VARA UNICA - CIVEL, CRIME, FAZENDA PUBLICA, FAMILIA E ANEXOS)",,,False,never
635,JUNTA COMERCIAL DO ESTADO DE SANTA CATARINA,,,False,never
636,ASSEMBLEIA LEGISLATIVA DO ESTADO DE SANTA CATARINA,2026-07-16T15:51:53+00:00,53.091,False,stale
637,MINISTERIO PUBLICO DE CONTAS DO ESTADO DE SANTA CATARINA,,,False,never
638,LAGES TERCEIRA ESCRIVANIA CIVEL,,,False,never
639,SEGUNDA ESCRIVANIA DO CIVEL E ANEXOS,,,False,never
640,MAFRA ESCRIVANIA DO CIVEL E COMERCIO,,,False,never
641,JOINVILLE ESCRIVANIA DA 2 VARA CIVEL,,,False,never
642,TAIO ESCRIVA DO CIVEL COMERCIO E ORFAOS,,,False,never
643,TAIO ESCRIVAO DO CRIME,,,False,never
644,MAFRA ESCRIVAO DO CRIME E FEITOS DA FAZENDA,,,False,never
645,SAO BENTO DO SUL CIVEL ORFAOS E ANEXOS,,,False,never
646,SANTA CECILIA ESCRIVAO DO CIVEL ORFAOS E ANEXOS,,,False,never
647,LAGES SEGUNDA ESCRIVANIA,,,False,never
648,SEARA CARTORIO DO CRIME E CIVEL,,,False,never
649,ESTADO DE SANTA CATARINA SECRETARIA DA IND E DO COMERCI,,,False,never
650,SANTA CATARINA SECRETARIA DE DESENVOLVIMENTO SOCIAL,,,False,never
651,FUNDACAO CATARINENSE DE CULTURA,,,False,never
652,SC SECRETARIA DE ESTADO DA CULTURA E DO ESPORTE,,,False,never
653,SAO FRANCISCO DO SUL CARTORIO DO 1 OFICIO CIVEL,,,False,never
654,BLUMENAU ESCR DA 3 VARA CIVEL FEITOS FAZ E ACID DO TRAB,,,False,never
655,BLUMENAU ESCRIVANIA DA 4 VARA CIVEL E MENORES,,,False,never
656,FLORIANOPOLIS CAMARA DE VEREADORES,,,False,never
657,SANTA CATARINA TRIBUNAL DE JUSTICA,2026-07-11T17:58:53+00:00,170.975,False,stale
658,DEPARTAMENTO DE ESTRADAS DE RODAGEM,,,False,never
659,INSTITUTO DE PREVIDENCIA DO ESTADO DE SANTA CATARINA,2026-07-13T17:21:00+00:00,123.606,False,stale
660,FUNDO ROTATIVO REGIONAL DA GRANDE FLORIANOPOLIS,,,False,never
661,FUNDACAO UNIVERSIDADE DO ESTADO DE SC UDESC,2026-07-17T14:50:30+00:00,30.114,False,stale
662,INSTITUTO DE REFORMA AGRARIA DE SANTA CATARINA,,,False,never
663,FUNDACAO CATARINENSE DE EDUCACAO ESPECIAL,2026-07-16T14:20:59+00:00,54.606,False,stale
664,CONSELHO DE DESENVOLVIMENTO E INTEGRACAO SUL CODESUL,,,False,never
665,POLICIA MILITAR DO ESTADO DE SANTA CATARINA,,,False,never
666,IMPRENSA OFICIAL DO ESTADO DE SANTA CATARINA,,,False,never
667,FUNDO PARA MELHORIA DA SEGURANCA PUBLICA,,,False,never
668,FUNDO ESTADUAL DE TRANSPORTE,,,False,never
669,FUNDO ESPECIAL DE ESTUDOS JURIDICO E DE REAPARELHAMENTO,,,False,never
670,SANTA CATARINA DEP DE EDIFICACOES E OBRAS HIDRAULICAS,,,False,never
671,SANTA CATARINA SECRET DE EST DO DES URB E MEIO AMBIENTE,,,False,never
672,JUIZADO ESPECIAL DE CAUSAS CIVEIS,,,False,never
673,CARTORIO DA VARA CRIMINAL DA COMARCA DE BALN CAMBORIU,,,False,never
674,FLORIANOPOLIS QUARTA VARA CRIMINAL,,,False,never
675,FUNDO ROTATIVO REGIONAL OESTE (FR-06),,,False,never
676,RIO DO SUL ESCRIVANIA DA PRIMEIRA VARA,,,False,never
677,RIO DO SUL ESCRIVANIA DA SEGUNDA VARA,,,False,never
678,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE FLORIANOPOLIS,,,False,never
679,FUNDO ESTADUAL DE HABITACAO POPULAR,,,False,never
680,FUNDO ESTADUAL DE ASSISTENCIA SOCIAL,,,False,never
681,JOINVILLE ESCRIVANIA DA 1 VARA CIVEL,,,False,never
682,JOINVILLE ESCRIVANIA DA 2 VARA CIVEL,,,False,never
683,JOINVILLE ESCRIVANIA DA 3 VARA CIVEL,,,False,never
684,JOINVILLE ESCRIVANIA DA 4 VARA CIVEL,,,False,never
685,"JOINVILLE ESCRIVANIA DA VARA DA FAMILIA, ORFAOS E SUCESSOES",,,False,never
686,JOINVILLE ESCRIVANIA DA 1 VARA CRIMINAL,,,False,never
687,JOINVILLE ESCRIVANIA DA 2 VARA CRIMINAL,,,False,never
688,QUINTA VARA CIVIL DA COMARCA DA CAPITAL,,,False,never
689,UNIDADE JURISDICIONAL DE EXCECAO - FORO DA UNISUL,,,False,never
690,JUIZO DE DIREITO DA 6 VARA CIVIL DA COMARCA DA CAPITAL,,,False,never
691,CARTORIO DA 2 VARA DA FAMILIA ORFAOS E SUCESSOES,,,False,never
692,1 VARA CIVEL DO FORO DISTRITAL DO CONTINENTE,,,False,never
693,TRIBUNAL DE JUSTICA,,,False,never
694,TRIBUNAL DE JUSTICA,,,False,never
695,FUNDO PENITENCIARIO DO ESTADO DE SANTA CATARINA FUPESC,2026-07-17T13:50:33+00:00,31.113,False,stale
696,FUNDACAO DE AMPARO A PESQUISA E INOVACAO DO ESTADO DE SANTA CATARINA,,,False,never
697,FUNDO DE APONSENTADORIA - PENSAO E ASSISTENCIA,,,False,never
698,"VARA DE FAMILIA,INFANCIA E JUVENTUDE DA COMARCA DE CHAPECO",,,False,never
699,JUIZO DE DIREITO DA 2 VARA DA COMARCA DE MAFRA/SC,,,False,never
700,JUIZO DE DIREITO DA 1 VARA CA COMARCA DE MAFRA/SC,,,False,never
701,CARTORIO DA COMARCA DE OTACILIO COSTA/SC,,,False,never
702,FUNDO MUNICIPAL DE SAUDE - FMS,,,False,never
703,COMISSAO ORGANIZADORA DO V ENCONTRO NACIONAL DAS CEJAS E CEJAIS (V ENCCEJAS),,,False,never
704,FUNDO ROTATIVO DO CENTRO EDUCACIONAL SAO LUCAS,,,False,never
705,FUNDO ROTATIVO DO CENTRO EDUCACIONAL REGIONAL DE LAGES,,,False,never
706,FUNDO ROTATIVO DO CENTRO EDUCACIONAL REGIONAL DE CHAPECO,,,False,never
707,"CARTORIO VARA DA FAMILIA, ORFAOS, INFANCIA E JUVENTUDE",,,False,never
708,"VARA FAZENDA PUPLICA, EXECUTIVOS FISCAIS, ACIDENTES DO TRABALHO E REGISTRO PUBLICO",,,False,never
709,JUIZADO ESPECIAL CIVEL DA COMARCA DE TUBARAO,,,False,never
710,"CARTORIO DA VARA DA FAZENDA PUBLICA, EXECUTIVOS FISCAIS ACID",,,False,never
711,VARA CRIMINAL E DA INFANCIA E JUVENTUDE,,,False,never
712,CARTORIO JUDICIAL DA COMARCA DE PORTO BELO,,,False,never
713,JOINVILLE ESCRIVANIA DA VARA DA INFANCIA E JUVENTUDE,,,False,never
714,"JOINVILLE ESCRIVANIA DA VARA DA FAZENDA PUBLICA, EXECUTIVOS FISCAIS, ACIDENTES DO TRABALHO E REGISTROS PUBLICOS",,,False,never
715,JOINVILLE ESCRIVANIA DO JUIZADO ESPECIAL CIVEL,,,False,never
716,PREFEITURA MUNICIPAL DE NOVA TRENTO,,,False,never
717,"CARTORIO DA VARA DA FAMILIA, ORFAOS, INFANCIA E JUVENTUDE",,,False,never
718,DEPARTAMENTO DE TRANSPORTES E TERMINAIS - DETER,,,False,never
719,FUNDO PARA INFANCIA E ADOLESCENCIA,,,False,never
720,FUNDO ESTADUAL DE PROTECAO E DEFESA CIVIL FUNPDEC,,,False,never
721,FUNDO ESTADUAL PARA O DESENVOLVIMENTO DO DESPORTO DO ESTADO DE SANTA CATARINA,,,False,never
722,"VARA DA FAZENDA PUBLICA, EXECUCOES FISCAIS, ACIDENTES DO TRABALHO E REGISTROS PUBLICOS",,,False,never
723,"VARA DA FAMILIA, ORFAOS E SUCESSOES, INFANCIA E JUVENTUDE",,,False,never
724,CARTORIO DA SEGUNDA VARA CIVEL,,,False,never
725,CARTORIO DO CRIME CIVIL E ANEXOS DE ANITA GARIBALDI,,,False,never
726,CARTORIO JUDICIAL DA COMARCA DE CAPIVARI DE BAIXO,,,False,never
727,CARTORIO DA VARA UNICA DA COMARCA DE CAMBORIU,,,False,never
728,JUIZADO ESPECIAL DE CAUSAS CIVEIS,,,False,never
729,CARTORIO JUDICIAL DA COMARCA DE ITAPEMA - SC,,,False,never
730,CARTORIO JUDICIAL DA VARA UNICA DA COMARCA DE CATANDUVAS SC,,,False,never
731,CARTORIO JUDICIAL DA COMARCA DE DESCANSO - SC,,,False,never
732,CARTORIO DO JUIZADO ESPECIAL CIVEL DA COMARCA DE BALNEARIO CAMBORIU - SC,,,False,never
733,RIO DO SUL ESCRIVANIA JUDICIAL DA VARA CRIMINAL E DA INFANCIA E JUVENTUDE,,,False,never
734,CARTORIO JUDICIAL DA VARA UNICA DA COMARCA DE RIO DO OESTE,,,False,never
735,CARTORIO DA 2A. VARA CIVEL - COMARCA DE JARAGUA DO SUL,,,False,never
736,CARTORIO DA 1A. VARA CIVEL - COMARCA DE JARAGUA DO SUL,,,False,never
737,"SECRETARIA DE ESTADO DA ASSISTENCIA SOCIAL, MULHER E FAMILIA",,,False,never
738,DEPARTAMENTO ESTADUAL DE INFRA-ESTRUTURA - DEINFRA,,,False,never
739,"SECRETARIA DE ESTADO DE TURISMO, CULTURA E ESPORTE",,,False,never
740,AGENCIA DE DESENVOLVIMENTO REGIONAL - CHAPECO,,,False,never
741,AGENCIA DE DESENVOLVIMENTO REGIONAL - SAO MIGUEL DO OESTE,,,False,never
742,AGENCIA DE DESENVOLVIMENTO REGIONAL - LAGES,,,False,never
743,AGENCIA DE DESENVOLVIMENTO REGIONAL - CONCORDIA,,,False,never
744,AGENCIA DE DESENVOLVIMENTO REGIONAL - MARAVILHA,,,False,never
745,SECRETARIO DO JUIZADO ESPECIAL DA COMARCA DE JARAGUA DO SUL,,,False,never
746,AGENCIA DE DESENVOLVIMENTO REGIONAL - PALMITOS,,,False,never
747,AGENCIA DE DESENVOLVIMENTO REGIONAL - SAO LOURENCO DO OESTE,,,False,never
748,AGENCIA DE DESENVOLVIMENTO REGIONAL - JOACABA,,,False,never
749,SECRETARIA DE ESTADO DO DESENVOLVIMENTO REGIONAL DA GRANDE FLORIANOPOLIS,,,False,never
750,V AGENCIA DE DESENVOLVIMENTO REGIONAL - XANXERE,,,False,never
751,27 AGENCIA DE DESENVOLVIMENTO REGIONAL DE SAO JOAQUIM,,,False,never
752,AGENCIA DE DESENVOLVIMENTO REGIONAL DE CAMPOS NOVOS,,,False,never
753,AGENCIA DE DESENVOLVIMENTO REGIONAL DE CACADOR,,,False,never
754,AGENCIA DE DESENVOLVIMENTO REGIONAL - CURITIBANOS,,,False,never
755,AGENCIA DE DESENVOLVIMENTO REGIONAL DE ITAJAI,,,False,never
756,18- AGENCIA DE DESENVOLVIMENTO REGIONAL - LAGUNA,,,False,never
757,19 - AGENCIA DE DESENVOLVIMENTO REGIONAL - TUBARAO,,,False,never
758,AGENCIA DE DESENVOLVIMENTO REGIONAL - MAFRA,,,False,never
759,13 AGENCIA DE DESENVOLVIMENTO REGIONAL DE ITUPORANGA,,,False,never
760,AGENCIA DE DESENVOLVIMENTO REGIONAL - JOINVILLE,,,False,never
761,AGENCIA DE DESENVOLVIMENTO REGIONAL DE BLUMENAU,,,False,never
762,AGENCIA DE DESENVOLVIMENTO REGIONAL DE RIO DO SUL,,,False,never
763,21 AGENCIA DO DESENVOLVIMENTO REGIONAL DE ARARANGUA,,,False,never
764,AGENCIA DE DESENVOLVIMENTO REGIONAL DE VIDEIRA,,,False,never
765,14 AGENCIA DE DESENVOLVIMENTO REGIONAL DE IBIRAMA,,,False,never
766,AGENCIA DE DESENVOLVIMENTO REGIONAL DE JARAGUA DO SUL,,,False,never
767,AGENCIA DE DESENVOLVIMENTO REGIONAL DE BRUSQUE,,,False,never
768,AGENCIA DE DESENVOLVIMENTO REGIONAL - CRICIUMA,,,False,never
769,AGENCIA DE DESENVOLVIMENTO REGIONAL DE CANOINHAS,,,False,never
770,FUNDO ROTATIVO DA PENITENCIARIA DE SAO PEDRO DE ALCANTARA,,,False,never
771,CARTORIO DA VARA DA INFANCIA E JUVENTUDE,,,False,never
772,CARTORIO VARA UNICA DA COMARCA DE HERVAL D OESTE,,,False,never
773,INSTITUTO DE GERACAO DE OPORTUNIDADES DE FLORIANOPOLIS,,,False,never
774,CORPO DE BOMBEIROS MILITAR DO ESTADO DE SANTA CATARINA,,,False,never
775,SECRETARIA MUN. DE DEFESA DO CIDADAO,,,False,never
776,FUNDO DE MELHORIA DA POLICIA CIVIL - FUMPC,,,False,never
777,"SECRETARIA DE ESTADO DE INDUSTRIA, COMERCIO E SERVICOS",,,False,never
778,AGENCIA DE DESENVOLVIMENTO REGIONAL - DIONISIO CERQUEIRA,,,False,never
779,AGENCIA REGULADORA DE SERVICOS PUBLICOS DE SANTA CATARINA - AGESC,,,False,never
780,INSTITUTO DE METROLOGIA DE SANTA CATARINA,,,False,never
781,FUNDO DO PLANO DE SAUDE DOS SERVIDORES PUBLICOS ESTADUAIS DE SANTA CATARINA,,,False,never
782,FUNDO ESTADUAL DE INCENTIVO A CULTURA,,,False,never
783,FUNDO ESTADUAL DE INCENTIVO AO TURISMO,,,False,never
784,FUNDO ESTADUAL DE INCENTIVO AO ESPORTE,,,False,never
785,FUNDO ROTATIVO REGIONAL NORTE (FR-03),,,False,never
786,CARTORIO JUDICIAL DA COMARCA DE RIO NEGRINHO,,,False,never
787,JOINVILLE CARTORIO DA SEGUNDA VARA DA FAZENDA PUBLICA,,,False,never
788,AGENCIA DE DESENVOLVIMENTO REGIONAL - QUILOMBO,,,False,never
789,AGENCIA DE DESENVOLVIMENTO REGIONAL - ITAPIRANGA,,,False,never
790,AGENCIA DE DESENVOLVIMENTO REGIONAL DE TAIO,,,False,never
791,AGENCIA DE DESENVOLVIMENTO REGIONAL - BRACO DO NORTE,,,False,never
792,AGENCIA DE DESENVOLVIMENTO REGIONAL DE TIMBO,,,False,never
793,AGENCIA DE DESENVOLVIMENTO REGIONAL - SEARA,,,False,never
794,SECRETARIA EXECUTIVA DE ASSUNTOS INTERNACIONAIS,,,False,never
795,SECRETARIA EXECUTIVA DE ARTICULACAO NACIONAL,,,False,never
796,FUNDO ESTADUAL DE APOIO A MANUTENCAO E AO DESENVOLVIMENTO DA EDUCACAO SUPERIOR CATARINENSE,,,False,never
797,FUNDO ESPECIAL DA DEFENSORIA DATIVA,,,False,never
798,CONTROLADORIA GERAL DE CONTROLE INTERNO,,,False,never
799,NUCLEO DE EDUCACAO PROFISSIONAL ELLA DORIGATTI,,,False,never
800,FUNDO ESTADUAL DE SANIDADE ANIMAL,,,False,never
801,FUNDO ESTADUAL DE RECURSOS HIDRICOS - FEHIDRO,,,False,never
802,FUNDACAO ESCOLA DE GOVERNO - ENA,2026-07-14T18:30:26+00:00,98.449,False,stale
803,FUNDO CATARINENSE DE MUDANCAS CLIMATICAS - FMUC,,,False,never
804,AGENCIA REGULADORA DE SERVICOS DE SANEAMENTO BASICO DO ESTADO DE SANTA CATARINA - AGESAN,,,False,never
805,CONSORCIO INTERMUNICIPAL PARA O PROJETO TURISTICO SERRAMAR,,,False,never
806,CONSELHO DA COMUNIDADE DE BRUSQUE-COMUNBRUSQUE,,,False,never
807,FUNDO DE REAPARELHAMENTO DA JUSTICA - FRJ,,,False,never
808,FUNDO ROTATIVO REGIONAL SUL (FR-02),,,False,never
809,FUNDO DE HABITACAO POPULAR DO ESTADO DE SANTA CATARINA,,,False,never
810,FUNDO DE TERRAS DO ESTADO DE SANTA CATARINA,,,False,never
811,FUNDO ESTADUAL DE DESENVOLVIMENTO RURAL - FDR,,,False,never
812,SECRETARIA DE ESTADO DE JUSTICA E REINTEGRACAO SOCIAL (SEJURI),,,False,never
813,SECRETARIA DE ESTADO DA PROTECAO E DEFESA CIVIL (SDC),,,False,never
814,FUNDO DE MELHORIA DA POLICIA MILITAR,,,False,never
815,FUNDO PRO-EMPREGO,,,False,never
816,FUNDO DE APOIO AO DESENVOLVIMENTO EMPRESARIAL DE SANTA CATARINA,,,False,never
817,FUNDO ESTADUAL DE COMBATE E ERRADICACAO DA POBREZA,,,False,never
818,FUNDO DE ESFORCO FISCAL,,,False,never
819,FUNDO DE DESENVOLVIMENTO SOCIAL,,,False,never
820,FUNDO DE MELHORIA DO CORPO DE BOMBEIROS MILITAR,,,False,never
821,CONSORCIO PUBLICO DE SANEAMENTO BASICO DO SUL DE SANTA CATARINA,,,False,never
822,"FUNDO DE MATERIAIS, PUBLICACOES E IMPRESSOS OFICIAIS SC",,,False,never
823,FUNDO PATRIMONIAL,,,False,never
824,POLICIA CIVIL DO ESTADO DE SANTA CATARINA (PCSC),2026-07-17T15:30:29+00:00,29.448,False,stale
825,SECRETARIA DE ESTADO DA CASA CIVIL,,,False,never
826,SANTA CATARINA DEFENSORIA PUBLICA,2026-07-15T16:30:29+00:00,76.448,False,stale
827,ASSOCIACAO CULTURAL RECREATIVA E ESPORTIVA DOS SERVIDORES DA FESPORTE E COLABORADORES DO SISTEMA ESPORTIVO CATARINENSE,,,False,never
828,FUNDO ESTADUAL DE APOIO AOS MUNICIPIOS (FUNDAM),,,False,never
829,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE FLORIANOPOLIS,,,False,never
830,FUNDO ESTADUAL DE EDUCACAO - FEDUC,,,False,never
831,SUPERINTENDENCIA DE DESENVOLVIMENTO DAS REGIOES METROPOLITANAS DE SANTA CATARINA,,,False,never
832,FUNDO CATARINENSE PARA O DESENVOLVIMENTO DA SAUDE,,,False,never
833,AGENCIA DE REGULACAO DE SERVICOS PUBLICOS DE SANTA CATARINA,2026-07-13T18:40:50+00:00,122.275,False,stale
834,FUNDO ESPECIAL DO CENTRO DE ESTUDO E APERFEICOAMENTO FUNCIONAL DO MINISTERIO PUBLICO DE SANTA CATARINA,,,False,never
835,FUNDO ESPECIAL DE MODERNIZACAO E REAPARELHAMENTO DO MINISTERIO PUBLICO,,,False,never
836,FUNDO PARA RECONSTITUICAO DOS BENS LESADOS,,,False,never
837,SC SEGURO,,,False,never
838,FUNDO ESTADUAL DE APOIO AOS HOSPITAIS FILANTROPICOS DE SANTA CATARINA,,,False,never
839,FUNDO DE ACESSO A JUSTICA,,,False,never
840,FUNDO ESTADUAL DO IDOSO,,,False,never
841,CONTROLADORIA-GERAL DO ESTADO,,,False,never
842,AGENCIA DE DESENVOLVIMENTO DO TURISMO DO ESTADO DE SANTA CATARINA - SANTUR,,,False,never
843,DEPARTAMENTO ESTADUAL DE TRANSITO,,,False,never
844,FUNDO ESTADUAL DE SEGURANCA PUBLICA,,,False,never
845,FUNDO DE MELHORIA DA PERICIA OFICIAL - FUMPOF,2026-07-17T13:30:30+00:00,31.448,False,stale
846,POLICIA CIENTIFICA DO ESTADO DE SANTA CATARINA,,,False,never
847,FUNDO DE APARELHAMENTO DA DEFENSORIA PUBLICA DO ESTADO DE SANTA CATARINA FADEP-SC,,,False,never
848,FUNDO ESTADUAL DO TRABALHO - FET-SC,,,False,never
849,FUNDACAO REDE SOLIDARIA SOMAR FLORIPA,,,False,never
850,PROGRESSO E HABITACAO DE SAO CARLOS S.A. - PROHAB/SAO CARLOS,,,False,never
851,COMPANHIA DE DESENVOLVIMENTO DE PORTO UNIAO -CDPU,,,False,never
852,EMPRESA CATARINENSE DE TRANSPORTES E TERMINAIS SA,,,False,never
853,COMPANHIA DE HABITACAO DE JARAGUA DO SUL,,,False,never
854,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO CASAN,2026-07-16T18:33:12+00:00,50.403,False,stale
855,BESC S/A CORRETORA DE SEGUROS E ADMINISTRADORA DE BENS,,,False,never
856,CIA DE DESENVOLVIMENTO E URBANIZACAO DE ITAJAI,,,False,never
857,CIA DE URBANIZACAO E DESENVOLVIMENTO DE CRICIUMA,,,False,never
858,AGENCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A. - BADESC,,,False,never
859,COMPANHIA CATARINENSE DE ARMAZENAMENTO COCAR,,,False,never
860,COMPANHIA DE DISTRITOS INDUSTRIAIS DE SANTA CATARINA - CODISC -,,,False,never
861,CENTRO DE INFORMATICA E AUTOMACAO DO ESTADO DE SC S/A,2026-07-15T17:10:28+00:00,75.781,False,stale
862,EMPRESA DE PESQUISA AGROPECUARIA E EXTENSAO RURAL DE SANTA CATARINA,2026-07-16T18:32:43+00:00,50.411,False,stale
863,COMPANHIA DE DESENVOLVIMENTO DO ESTADO DE SANTA CATARIN,,,False,never
864,CENTRAIS DE ABASTECIMENTO DO ESTADO STA CATARINA SA,,,False,never
865,COMPANHIA DE URBANIZACAO E DESENVOLVIMENTO DE TUBARAO - EM LIQUIDACAO,,,False,never
866,SANTUR - SANTA CATARINA TURISMO S/A - EM LIQUIDACAO,,,False,never
867,COMPANHIA DE DESENVOLVIMENTO ECONOMICO E PLANEJAMENTO URBANO DE CRICIUMA-CODEPLA,,,False,never
868,COMPANHIA HIDROMINERAL DO OESTE CATARINENSE-HIDROESTE,,,False,never
869,BESC SA CREDITO IMOBILIARIO,,,False,never
870,COMPANHIA INTEGRADA DE DESENVOLVIMENTO AGRICOLA DE SC,,,False,never
871,EMPRESA DE DESENVOLVIMENTO DE XANXERE S/A,,,False,never
872,BANCO DO ESTADO DE SANTA CATARINA SA,,,False,never
873,CENTRAIS ELETRICAS DE SANTA CATARINA SA,2026-07-17T18:31:54+00:00,26.424,False,stale
874,BESC FINANCEIRA SA CREDITO FINANC E INVESTIMENTOS,,,False,never
875,COMPANHIA DE HABITACAO DO ESTADO DE SANTA CATARINA - COHAB/SC -  EM LIQUIDACAO,,,False,never
876,ELETRIFICACAO RURAL DE SANTA CATARINA S A,,,False,never
877,CAIXA ECONOMICA DO ESTADO DE SANTA CATARINA S A,,,False,never
878,COMPANHIA DE GAS DE SANTA CATARINA,2026-07-16T18:32:49+00:00,50.409,False,stale
879,BESC S/A ARRENDAMENTO MERCANTIL,,,False,never
880,CODEJAS - COMPANHIA DE DESENVOLVIMENTO DE JARAGUA DO SUL S.A,,,False,never
881,SANTA CATARINA PARTICIPACAO E INVESTIMENTOS SA INVESC,,,False,never
882,COMPANHIA URBANIZADORA DE ICARA - URBI,,,False,never
883,INVEST SANTA CATARINA PARCERIAS E NEGOCIOS ESTRATEGICOS S.A.,,,False,never
884,CELESC DISTRIBUICAO S.A,,,False,never
885,CELESC GERACAO S.A,,,False,never
886,SC PARCERIAS - AMBIENTAL S.A.,,,False,never
887,COMPANHIA CATARINENSE DE SAUDE - CCS,,,False,never
888,SCPAR PORTO DE SAO FRANCISCO DO SUL S.A.,2026-07-14T18:31:39+00:00,98.428,False,stale
889,BANCO DO BRASIL SA,,,False,never
890,FUNDACAO NACIONAL DOS POVOS INDIGENAS - FUNAI,2026-07-17T17:37:28+00:00,27.331,False,stale
891,ELETROSUL CENTRAIS ELETRICAS S/A,,,False,never
892,IAZPE-IMBITUBA ADM DA ZONA DE PROCES DE EXPORTACAO SA,,,False,never
893,ESCOLA AGROTECNICA FEDERAL DE RIO DO SUL,,,False,never
894,TELECOMUNICACOES BRASILEIRAS SA TELEBRAS,,,False,never
895,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA,,,False,never
896,EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUARIA - INFRAERO,,,False,never
897,CAIXA ECONOMICA FEDERAL,,,False,never
898,INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA,,,False,never
899,DEPARTAMENTO NACIONAL DE PRODUCAO MINERAL,,,False,never
900,COMANDO DA AERONAUTICA,,,False,never
901,MINISTERIO DAS COMUNICACOES,,,False,never
902,MINISTERIO DA EDUCACAO,,,False,never
903,COMANDO DO EXERCITO,2026-07-16T10:47:54+00:00,58.158,False,stale
904,MINISTERIO DA FAZENDA,,,False,never
905,"MINISTERIO DO DESENVOLVIMENTO, INDUSTRIA, COMERCIO E SERVICOS",,,False,never
906,MINISTERIO DA JUSTICA E SEGURANCA PUBLICA,2026-07-14T17:12:57+00:00,99.74,False,stale
907,COMANDO DA MARINHA,2026-07-16T11:57:26+00:00,56.999,False,stale
908,MINISTERIO DA SAUDE,,,False,never
909,MINISTERIO DA AGRICULTURA E PECUARIA,,,False,never
910,TRIBUNAL DE CONTAS DA UNIAO,,,False,never
911,INDUSTRIA DE MATERIAL BELICO DO BRASIL IMBEL,,,False,never
912,EMPRESA BRASILEIRA DE TRANSPORTES URBANOS EM LIQUIDACAO,,,False,never
913,RADIOBRAS EMPRESA BRASILEIRA DE COMUNICACAO S/A,,,False,never
914,MINISTERIO DA GESTAO E DA INOVACAO EM SERVICOS PUBLICOS,2026-07-15T04:00:05+00:00,88.955,False,stale
915,CONSELHO DA JUSTICA FEDERAL,2026-07-15T04:00:10+00:00,88.953,False,stale
916,TRIBUNAL SUPERIOR ELEITORAL,2026-07-14T04:00:07+00:00,112.954,False,stale
917,TRIBUNAL SUPERIOR DO TRABALHO,2026-07-17T16:47:50+00:00,28.159,False,stale
918,EMPRESA BRASILEIRA DE NOTICIAS,,,False,never
919,FUNDACAO HABITACIONAL DO EXERCITO - FHE,,,False,never
920,"INSTITUTO NACIONAL DE METROLOGIA, QUALIDADE E TECNOLOGIA - INMETRO.",,,False,never
921,AGENCIA BRASILEIRA DE INTELIGENCIA-ABIN/GSI/PR,,,False,never
922,CONSELHO MUNICIPAL DE TRABALHO E EMPREGO,,,False,never
923,COMPANHIA NACIONAL DE ABASTECIMENTO CONAB,,,False,never
924,AGENCIA NACIONAL DE TELECOMUNICACOES,,,False,never
925,CONSORCIO INTERMUNICIPAL DE SAUDE DO ALTO VALE DO RIO DO PEIXE - CIS AMARP,,,False,never
926,DELEGACIA DA RECEITA FEDERAL EM BLUMENAU,,,False,never
927,DELEGACIA DA RECEITA FEDERAL EM LAGES,,,False,never
928,TRIBUNAL REGIONAL DO TRABALHO DA 12A REGIAO,,,False,never
929,INSPETORIA DA RECEITA FEDERAL EM FLORIANOPOLIS,,,False,never
930,COMPANHIA DE DESENVOLVIMENTO DE ITAPOA S. A.,,,False,never
931,SERVICO NACIONAL DE APRENDIZAGEM DO COOPERATIVISMO,,,False,never
932,CONSELHO MUNICIPAL DE DESENVOLVIMENTO RURAL DE RODEIO,,,False,never
933,AGENCIA NACIONAL DE VIGILANCIA SANITARIA,,,False,never
934,FUNDACAO ESCOLA AGROTECNICA FEDERAL DE CONCORDIA,,,False,never
935,FUNDACAO BELVEDERE DE PESQUISA E ESTUDOS CIENTIFICOS,,,False,never
936,SERVICO SOCIAL DO COMERCIO - SESC AR/SC,,,False,never
937,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC,,,False,never
938,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVAVEIS-IBAMA,,,False,never
939,CONSELHO REGIONAL DE EDUCACAO FISICA - CREF3/SC,,,False,never
940,CONSELHO REGIONAL DE ECONOMIA 7 REGIAO/SC,,,False,never
941,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL,,,False,never
942,SERVICO SOCIAL DA INDUSTRIA,,,False,never
943,DME ENERGETICA S.A. - DMEE,,,False,never
944,CONSELHO REGIONAL DE BIOLOGIA 3 REGIAO,,,False,never
945,SERVICO NACIONAL DE APRENDIZAGEM RURAL SENAR AR/SC,,,False,never
946,CONSORCIO INTERMUNICIPAL BACIA HIDROGRAFICA DO RIO CANOINHAS,,,False,never
