id,razao_social,cnpj_8,municipio,codigo_ibge,distancia_fk,raio_200km,has_opportunity_data
666,IMPRENSA OFICIAL DO ESTADO DE SANTA CATARINA,83931659,SANTA CATARINA,,0.10435089202821368,True,False
659,INSTITUTO DE PREVIDENCIA DO ESTADO DE SANTA CATARINA,83882498,SANTA CATARINA,,0.10435089202821368,True,False
1012,COMPANHIA AUXILIAR DE EMPRESAS ELETRICAS BRASILEIRAS,33050022,SANTA CATARINA,,0.10435089202821368,True,False
727,CARTORIO DA VARA UNICA DA COMARCA DE CAMBORIU,04768234,SANTA CATARINA,,0.10435089202821368,True,False
924,AGENCIA NACIONAL DE TELECOMUNICACOES,02030715,SANTA CATARINA,,0.10435089202821368,True,False
1020,CONSELHO FEDERAL DE MEDICINA,33583550,SANTA CATARINA,,0.10435089202821368,True,False
567,"SECRETARIA DE ESTADO DA CIENCIA, TECNOLOGIA E INOVACAO",49947569,SANTA CATARINA,,0.10435089202821368,True,False
658,DEPARTAMENTO DE ESTRADAS DE RODAGEM,83882480,SANTA CATARINA,,0.10435089202821368,True,False
673,CARTORIO DA VARA CRIMINAL DA COMARCA DE BALN CAMBORIU,00662150,SANTA CATARINA,,0.10435089202821368,True,False
559,CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DA GRANDE FLORIANOPOLIS  CIM  GRANFPOLIS,43171298,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
872,BANCO DO ESTADO DE SANTA CATARINA SA,83876003,SANTA CATARINA,,0.10435089202821368,True,False
689,UNIDADE JURISDICIONAL DE EXCECAO - FORO DA UNISUL,01218587,SANTA CATARINA,,0.10435089202821368,True,False
721,FUNDO ESTADUAL PARA O DESENVOLVIMENTO DO DESPORTO DO ESTADO DE SANTA CATARINA,04582963,SANTA CATARINA,,0.10435089202821368,True,False
572,FUNDO ROTATIVO REGIONAL DO PLANALTO NORTE (FR-08),50367875,SANTA CATARINA,,0.10435089202821368,True,False
577,SC FUTURO,53623436,SANTA CATARINA,,0.10435089202821368,True,False
629,GABINETE DO VICE GOVERNADOR,83279620,SANTA CATARINA,,0.10435089202821368,True,False
792,AGENCIA DE DESENVOLVIMENTO REGIONAL DE TIMBO,08860254,SANTA CATARINA,,0.10435089202821368,True,False
868,COMPANHIA HIDROMINERAL DO OESTE CATARINENSE-HIDROESTE,83675512,SANTA CATARINA,,0.10435089202821368,True,False
896,EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUARIA - INFRAERO,00352294,SANTA CATARINA,,0.10435089202821368,True,False
844,FUNDO ESTADUAL DE SEGURANCA PUBLICA,35651852,SANTA CATARINA,,0.10435089202821368,True,False
961,CARTORIO DA VARA UNICA DA COMARCA DE CORREIA PINTO,05693430,SANTA CATARINA,,0.10435089202821368,True,False
611,SANTA CATARINA SECRETARIA DO OESTE,82951252,SANTA CATARINA,,0.10435089202821368,True,False
806,CONSELHO DA COMUNIDADE DE BRUSQUE-COMUNBRUSQUE,12035270,SANTA CATARINA,,0.10435089202821368,True,False
592,BARRA VELHA CARTORIO DO CIVEL CRIME E ANEXO,79361515,SANTA CATARINA,,0.10435089202821368,True,False
1076,CONSELHO REGIONAL DE TECNICOS EM RADIOLOGIA DE SC,83159541,SANTA CATARINA,,0.10435089202821368,True,False
584,MINISTERIO PUBLICO DO ESTADO DE SANTA CATARINA PROCURADORIA GERAL DE JUSTICA,76276849,SANTA CATARINA,,0.10435089202821368,True,False
807,FUNDO DE REAPARELHAMENTO DA JUSTICA - FRJ,12300939,SANTA CATARINA,,0.10435089202821368,True,False
576,SECRETARIA MUNICIPAL DE EDUCACAO,53335860,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
604,SANTA CATARINA CONSELHO ESTADUAL DE EDUCACAO,82689282,SANTA CATARINA,,0.10435089202821368,True,False
595,FUNDACAO CULTURAL DE FLORIANOPOLIS FRANKLIN CASCAES,80152051,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
702,FUNDO MUNICIPAL DE SAUDE - FMS,02315586,SANTA CATARINA,,0.10435089202821368,True,False
1070,CONSELHO REGIONAL DE MEDICINA VETERINARIA DO ESTADO DE SANTA CATARINA,82513045,SANTA CATARINA,,0.10435089202821368,True,False
877,CAIXA ECONOMICA DO ESTADO DE SANTA CATARINA S A,83900159,SANTA CATARINA,,0.10435089202821368,True,False
599,SECRETARIA DE ESTADO DO PLANEJAMENTO,80460835,SANTA CATARINA,,0.10435089202821368,True,False
773,INSTITUTO DE GERACAO DE OPORTUNIDADES DE FLORIANOPOLIS,06091085,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
1019,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI,33564543,SANTA CATARINA,,0.10435089202821368,True,False
786,CARTORIO JUDICIAL DA COMARCA DE RIO NEGRINHO,07938548,SANTA CATARINA,,0.10435089202821368,True,False
596,SANTA CATARINA SECRETARIA ESPECIAL EM BRASILIA,80460520,SANTA CATARINA,,0.10435089202821368,True,False
865,COMPANHIA DE URBANIZACAO E DESENVOLVIMENTO DE TUBARAO - EM LIQUIDACAO,83467480,SANTA CATARINA,,0.10435089202821368,True,False
799,NUCLEO DE EDUCACAO PROFISSIONAL ELLA DORIGATTI,10421594,SANTA CATARINA,,0.10435089202821368,True,False
849,FUNDACAO REDE SOLIDARIA SOMAR FLORIPA,41178772,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
796,FUNDO ESTADUAL DE APOIO A MANUTENCAO E AO DESENVOLVIMENTO DA EDUCACAO SUPERIOR CATARINENSE,09076036,SANTA CATARINA,,0.10435089202821368,True,False
684,JOINVILLE ESCRIVANIA DA 4 VARA CIVEL,01177290,SANTA CATARINA,,0.10435089202821368,True,False
966,SERVICO NACIONAL DE APRENDIZAGEM DO COOPERATIVISMO NO ESTADO DE SANTA CATARINA,07020327,SANTA CATARINA,,0.10435089202821368,True,False
1016,COMPANHIA BRASILEIRA DE ALIMENTOS,33469602,SANTA CATARINA,,0.10435089202821368,True,False
1085,UNIVERSIDADE FEDERAL DE SANTA CATARINA,83899526,SANTA CATARINA,,0.10435089202821368,True,False
755,AGENCIA DE DESENVOLVIMENTO REGIONAL DE ITAJAI,05647957,SANTA CATARINA,,0.10435089202821368,True,False
1065,CONSELHO REGIONAL DE QUIMICA DA 13 REGIAO,79887659,SANTA CATARINA,,0.10435089202821368,True,False
769,AGENCIA DE DESENVOLVIMENTO REGIONAL DE CANOINHAS,05688796,SANTA CATARINA,,0.10435089202821368,True,False
885,CELESC GERACAO S.A,08336804,SANTA CATARINA,,0.10435089202821368,True,False
927,DELEGACIA DA RECEITA FEDERAL EM LAGES,02436808,SANTA CATARINA,,0.10435089202821368,True,False
590,NADIR CARLOS SANGALLI,78503307,SANTA CATARINA,,0.10435089202821368,True,False
627,INSTITUTO DO MEIO AMBIENTE DO ESTADO DE SANTA CATARINA,83256545,SANTA CATARINA,,0.10435089202821368,True,False
642,TAIO ESCRIVA DO CIVEL COMERCIO E ORFAOS,83616102,SANTA CATARINA,,0.10435089202821368,True,False
1039,MINISTERIO DE MINAS E ENERGIA,37115383,SANTA CATARINA,,0.10435089202821368,True,False
1032,CONSELHO FEDERAL DE ECONOMIA,33758053,SANTA CATARINA,,0.10435089202821368,True,False
562,GABINETE DO VICE-GOVERNADOR,44897678,SANTA CATARINA,,0.10435089202821368,True,False
1028,SERVICO SOCIAL DA INDUSTRIA SESI,33641358,SANTA CATARINA,,0.10435089202821368,True,False
931,SERVICO NACIONAL DE APRENDIZAGEM DO COOPERATIVISMO,03087543,SANTA CATARINA,,0.10435089202821368,True,False
1056,EMPRESA DE APIO A AGROPECUARIA DE VIDEIRA SA,75507053,SANTA CATARINA,,0.10435089202821368,True,False
903,COMANDO DO EXERCITO,00394452,SANTA CATARINA,,0.10435089202821368,True,False
888,SCPAR PORTO DE SAO FRANCISCO DO SUL S.A.,29307982,SANTA CATARINA,,0.10435089202821368,True,False
1001,COMPANHIA NACIONAL DE ABASTECIMENTO CONAB,26461699,SANTA CATARINA,,0.10435089202821368,True,False
937,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL - SENAC,03603739,SANTA CATARINA,,0.10435089202821368,True,False
736,CARTORIO DA 1A. VARA CIVEL - COMARCA DE JARAGUA DO SUL,05430826,SANTA CATARINA,,0.10435089202821368,True,False
1078,HOSPITAL SANTO ANTONIO,83467126,SANTA CATARINA,,0.10435089202821368,True,False
995,ASSOCIACAO CULTURAL DESPORTIVA DE ARTES MARCIAIS,17650642,SANTA CATARINA,,0.10435089202821368,True,False
801,FUNDO ESTADUAL DE RECURSOS HIDRICOS - FEHIDRO,10789950,SANTA CATARINA,,0.10435089202821368,True,False
974,28 GRUPO DE ARTILHARIA DE CAMPANHA,09579771,SANTA CATARINA,,0.10435089202821368,True,False
623,FLORIANOPOLIS SECRETARIA MUNICIPAL DE FINANCAS,82953258,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
741,AGENCIA DE DESENVOLVIMENTO REGIONAL - SAO MIGUEL DO OESTE,05580977,SANTA CATARINA,,0.10435089202821368,True,False
1071,SERVICO DE APOIO AS MICRO E PEQUENAS EMPRESAS DE SC,82515859,SANTA CATARINA,,0.10435089202821368,True,False
939,CONSELHO REGIONAL DE EDUCACAO FISICA - CREF3/SC,03678523,SANTA CATARINA,,0.10435089202821368,True,False
767,AGENCIA DE DESENVOLVIMENTO REGIONAL DE BRUSQUE,05684274,SANTA CATARINA,,0.10435089202821368,True,False
701,CARTORIO DA COMARCA DE OTACILIO COSTA/SC,02269625,SANTA CATARINA,,0.10435089202821368,True,False
774,CORPO DE BOMBEIROS MILITAR DO ESTADO DE SANTA CATARINA,06096391,SANTA CATARINA,,0.10435089202821368,True,False
1067,COMISSAO MUNICIPAL DE ESPORTES CME,81286049,SANTA CATARINA,,0.10435089202821368,True,False
663,FUNDACAO CATARINENSE DE EDUCACAO ESPECIAL,83900522,SANTA CATARINA,,0.10435089202821368,True,False
593,COLEGIO ESTADUAL WANDERLEY JUNIOR,79886172,SANTA CATARINA,,0.10435089202821368,True,False
669,FUNDO ESPECIAL DE ESTUDOS JURIDICO E DE REAPARELHAMENTO,85346468,SANTA CATARINA,,0.10435089202821368,True,False
965,CONSELHO REG DE FISIOTERAPIA E TERAPIA OCUPACIONAL DA 10 REGIAO,06250863,SANTA CATARINA,,0.10435089202821368,True,False
962,TRIBUNAL REGIONAL ELEITORAL DE SANTA CATARINA,05858851,SANTA CATARINA,,0.10435089202821368,True,False
753,AGENCIA DE DESENVOLVIMENTO REGIONAL DE CACADOR,05630479,SANTA CATARINA,,0.10435089202821368,True,False
742,AGENCIA DE DESENVOLVIMENTO REGIONAL - LAGES,05582717,SANTA CATARINA,,0.10435089202821368,True,False
764,AGENCIA DE DESENVOLVIMENTO REGIONAL DE VIDEIRA,05664622,SANTA CATARINA,,0.10435089202821368,True,False
581,FUNDACAO CATARINENSE DE ESPORTE - FESPORTE,73360505,SANTA CATARINA,,0.10435089202821368,True,False
897,CAIXA ECONOMICA FEDERAL,00360305,SANTA CATARINA,,0.10435089202821368,True,False
951,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,04892707,SANTA CATARINA,,0.10435089202821368,True,False
983,INSTITUTO BRASILEIRO DE MUSEUS - IBRAM,10898596,SANTA CATARINA,,0.10435089202821368,True,False
900,COMANDO DA AERONAUTICA,00394429,SANTA CATARINA,,0.10435089202821368,True,False
1059,INSTITUTO DE PESOS E MEDIDAS DO ESTADO DO PARANA,76071869,SANTA CATARINA,,0.10435089202821368,True,False
589,FUNDO ROTATIVO REGIONAL SERRANO,78490869,SANTA CATARINA,,0.10435089202821368,True,False
938,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVAVEIS-IBAMA,03659166,SANTA CATARINA,,0.10435089202821368,True,False
977,HOSPITAL DE GUARNICAO DE FLORIANOPOLIS,09587107,SANTA CATARINA,,0.10435089202821368,True,False
682,JOINVILLE ESCRIVANIA DA 2 VARA CIVEL,01177288,SANTA CATARINA,,0.10435089202821368,True,False
942,SERVICO SOCIAL DA INDUSTRIA,03777341,SANTA CATARINA,,0.10435089202821368,True,False
2083,SUPERINTENDENCIA REGIONAL DO DPF EM SANTA CATARINA,00394494000309,FLORIANOPOLIS,4205407,0.10435089202821368,True,False
823,FUNDO PATRIMONIAL,14284450,SANTA CATARINA,,0.10435089202821368,True,False
890,FUNDACAO NACIONAL DOS POVOS INDIGENAS - FUNAI,00059311,SANTA CATARINA,,0.10435089202821368,True,False
1080,EMPRESA DE DESENVOLVIMENTO DE JOACABA,83682419,SANTA CATARINA,,0.10435089202821368,True,False
978,14 COMPANHIA DE ENGENHARIA DE COMBATE,09597930,SANTA CATARINA,,0.10435089202821368,True,False
795,SECRETARIA EXECUTIVA DE ARTICULACAO NACIONAL,08962126,SANTA CATARINA,,0.10435089202821368,True,False
1049,"FUNDACAO JORGE DUPRAT FIGUEIREDO, DE SEGURANCA E MEDICINA DO TRABALHO",62428073,SANTA CATARINA,,0.10435089202821368,True,False
675,FUNDO ROTATIVO REGIONAL OESTE (FR-06),00715510,SANTA CATARINA,,0.10435089202821368,True,False
871,EMPRESA DE DESENVOLVIMENTO DE XANXERE S/A,83842922,SANTA CATARINA,,0.10435089202821368,True,False
982,THERMAS CASTELLO S/A,10681899,SANTA CATARINA,,0.10435089202821368,True,False
997,EOLICA COXILHA SECA S.A.,19660975,SANTA CATARINA,,0.10435089202821368,True,False
760,AGENCIA DE DESENVOLVIMENTO REGIONAL - JOINVILLE,05655627,SANTA CATARINA,,0.10435089202821368,True,False
2,SANTO AMARO DA IMPERATRIZ CAMARA DE VEREADORES,80674252,SANTO AMARO DA IMPERATRIZ,4215703,25.05679847535244,True,False
7,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO M,03752747,SANTO AMARO DA IMPERATRIZ,4215703,25.05679847535244,True,False
1,SECRETARIA MUNICIPAL DE EDUCACAO,62761279,SANTO AMARO DA IMPERATRIZ,4215703,25.05679847535244,True,False
3,MUNICIPIO DE SANTO AMARO DA IMPERATRIZ,82892324,SANTO AMARO DA IMPERATRIZ,4215703,25.05679847535244,True,False
6,FUNDO MUNICIPAL DE DESENVOLVIMENTO AGROPECUARIO,02307870,SANTO AMARO DA IMPERATRIZ,4215703,25.05679847535244,True,False
5,FUNDO MUNICIPAL DE TURISMO,02305652,SANTO AMARO DA IMPERATRIZ,4215703,25.05679847535244,True,False
4,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,02179215,SANTO AMARO DA IMPERATRIZ,4215703,25.05679847535244,True,False
8,DIRETORIA DE DEFESA CIVIL DE SANTO AMARO DA IMPERATRIZ,15715814,SANTO AMARO DA IMPERATRIZ,4215703,25.05679847535244,True,False
11,GOVERNADOR CELSO RAMOS CAMARA MUNICIPAL,82703018,GOVERNADOR CELSO RAMOS,4206009,30.948927637584013,True,False
12,MUNICIPIO DE GOVERNADOR CELSO RAMOS,82892373,GOVERNADOR CELSO RAMOS,4206009,30.948927637584013,True,False
9,SECRETARIA MUNICIPAL DE EDUCACAO,66233173,GOVERNADOR CELSO RAMOS,4206009,30.948927637584013,True,False
13,FUNDACAO DO MEIO AMBIENTE DE GOVERNADOR CELSO RAMOS - FAMGOV,32579624,GOVERNADOR CELSO RAMOS,4206009,30.948927637584013,True,False
10,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,74047341,GOVERNADOR CELSO RAMOS,4206009,30.948927637584013,True,False
17,SAMAE - SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,02396675,TIJUCAS,4218004,40.88384753363456,True,False
16,MUNICIPIO DE TIJUCAS,82577636,TIJUCAS,4218004,40.88384753363456,True,False
19,FUNDACAO CULTURAL TRADICAO DE TIJUCAS,07790808,TIJUCAS,4218004,40.88384753363456,True,False
14,FUNDACAO MUNICIPAL DE ESPORTES,72254576,TIJUCAS,4218004,40.88384753363456,True,False
15,CAMARA MUNICIPAL DE VEREADORES DE TIJUCAS,80669864,TIJUCAS,4218004,40.88384753363456,True,False
18,INSTITUTO DE PREVIDENCIA DOS SERVIDORES PUBLICOS DO MUNICIPIO DE TIJUCAS,05048537,TIJUCAS,4218004,40.88384753363456,True,False
27,MUNICIPIO DE PAULO LOPES,82892365,PAULO LOPES,4212304,42.840820187843185,True,False
28,INST.DE PREV. SOCIAL DOS SERV. PUBLICOS DO MUNICIPIO DE PAULO LOPES - IPRELOPES,03933794,PAULO LOPES,4212304,42.840820187843185,True,False
26,CAMARA MUNICIPAL DE PAULO LOPES,79886578,PAULO LOPES,4212304,42.840820187843185,True,False
25,SECRETARIA MUNICIPAL DE EDUCACAO,62800397,PAULO LOPES,4212304,42.840820187843185,True,False
24,"SERVICO MUNICIPAL DE AGUA, INFRA ESTRUTURA E SANEAMENTO DE CANELINHA - SEMAIS",10863375,CANELINHA,4203709,42.89205533906255,True,False
20,FUNDACAO HOSPITALAR MUNICIPAL DE CANELINHA,81286254,CANELINHA,4203709,42.89205533906255,True,False
21,MUNICIPIO DE CANELINHA,82562893,CANELINHA,4203709,42.89205533906255,True,False
23,CAMARA DE VEREADORES DO MUNICIPIO DE CANELINHA,00525967,CANELINHA,4203709,42.89205533906255,True,False
22,CANELINHA PREFEITURA,82562935,CANELINHA,4203709,42.89205533906255,True,False
29,MUNICIPIO DE ANGELINA,82951195,ANGELINA,4200903,43.44410402947372,True,False
31,CAMARA MUNICIPAL DE ANGELINA,04656359,ANGELINA,4200903,43.44410402947372,True,False
30,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE ANGELINA,03863650,ANGELINA,4200903,43.44410402947372,True,False
32,SECRETARIA MUNICIPAL DE EDUCACAO E DESPORTO,30774373,ANGELINA,4200903,43.44410402947372,True,False
33,SECRETARIA MUNICIPAL DE EDUCACAO,64490497,MAJOR GERCINO,4210209,44.11784589856803,True,False
35,CAMARA MUNICIPAL DE VEREADORES DE MAJOR GERCINO,03269022,MAJOR GERCINO,4210209,44.11784589856803,True,False
34,MUNICIPIO DE MAJOR GERCINO,82845744,MAJOR GERCINO,4210209,44.11784589856803,True,False
39,CAMARA MUNICIPAL DE RANCHO QUEIMADO,10933303,RANCHO QUEIMADO,4214300,47.197630065688266,True,False
37,MUNICIPIO DE RANCHO QUEIMADO,82892357,RANCHO QUEIMADO,4214300,47.197630065688266,True,False
36,"SECRETARIA DE EDUCACAO, CULTURA E DESPORTO DE RANCHO QUEIMADO",64434850,RANCHO QUEIMADO,4214300,47.197630065688266,True,False
38,INSTITUTO PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DE RANCHO QUEIMADO,03793235,RANCHO QUEIMADO,4214300,47.197630065688266,True,False
53,INSTITUTO MUNICIPAL DO MEIO AMBIENTE DE GAROPABA - IMAG,45084018,GAROPABA,4205704,48.554928864360946,True,False
57,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE GAROPABA,03749731,GAROPABA,4205704,48.554928864360946,True,False
58,FUNDACAO DE CULTURA TURISMO E ESPORTE DE GAROPABA,10932441,GAROPABA,4205704,48.554928864360946,True,False
56,MUNICIPIO DE GAROPABA,82836057,GAROPABA,4205704,48.554928864360946,True,False
54,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA DE GAROPABA SC,56992840,GAROPABA,4205704,48.554928864360946,True,False
55,CAMARA MUNICIPAL DE GAROPABA,80987423,GAROPABA,4205704,48.554928864360946,True,False
44,CAMARA MUNICIPAL DE VEREADORES DE PORTO BELO,04984856,PORTO BELO,4213500,48.570065403265026,True,False
43,MUNICIPIO DE PORTO BELO,82575812,PORTO BELO,4213500,48.570065403265026,True,False
41,GUARDA MUNICIPAL DE PORTO BELO,63874924,PORTO BELO,4213500,48.570065403265026,True,False
47,FUNDACAO MUNICIPAL DA CULTURA DE PORTO BELO,10556980,PORTO BELO,4213500,48.570065403265026,True,False
51,COORDENADORIA MUNICIPAL DE DEFESA CIVIL DO MUNICIPIO DE PORTO BELO - COMDEC,18600048,PORTO BELO,4213500,48.570065403265026,True,False
45,CONSORCIO INTERMUNICIPAL DE TURISMO COSTA VERDE E MAR,09267291,PORTO BELO,4213500,48.570065403265026,True,False
40,SECRETARIA MUNICIPAL DE EDUCACAO DE PORTO BELO,63641306,PORTO BELO,4213500,48.570065403265026,True,False
50,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE PORTO BELO,16708223,PORTO BELO,4213500,48.570065403265026,True,False
48,PREFEITURA MUNICIPAL DE PORTO BELO/FUMREBOM,10718233,PORTO BELO,4213500,48.570065403265026,True,False
49,FUNDACAO MUNICIPAL DE TURISMO E DESENVOLVIMENTO ECONOMICO DE PORTO BELO,13102858,PORTO BELO,4213500,48.570065403265026,True,False
46,FUNDACAO MUNICIPAL DE ESPORTES DE PORTO BELO,09618159,PORTO BELO,4213500,48.570065403265026,True,False
42,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO - SAMAE,64372423,PORTO BELO,4213500,48.570065403265026,True,False
52,INSTITUTO DE PREVIDENCIA DOS SERVIDORES PUBLICOS DE PORTO BELO,29470098,PORTO BELO,4213500,48.570065403265026,True,False
59,CAMARA MUNICIPAL DE BOMBINHAS,95815304,BOMBINHAS,4202453,50.945198210142664,True,False
60,MUNICIPIO DE BOMBINHAS,95815379,BOMBINHAS,4202453,50.945198210142664,True,False
62,FUNDACAO MUNICIPAL DE CULTURA DE BOMBINHAS,09362501,BOMBINHAS,4202453,50.945198210142664,True,False
63,FUNDACAO MUNICIPAL DE AMPARO AO MEIO AMBIENTE DE BOMBINHAS,11419507,BOMBINHAS,4202453,50.945198210142664,True,False
61,FUNDACAO MUNICIPAL DE ESPORTES DE BOMBINHAS,05655623,BOMBINHAS,4202453,50.945198210142664,True,False
64,SECRETARIA MUNICIPAL DE EDUCACAO,64053787,NOVA TRENTO,4211504,51.62667437435658,True,False
66,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,95785267,NOVA TRENTO,4211504,51.62667437435658,True,False
69,COORDENADORIA MUNICIPAL DE DEFESA CIVIL DE NOVA TRENTO,15046464,NOVA TRENTO,4211504,51.62667437435658,True,False
67,CAMARA MUNICIPAL DE VEREADORES DE NOVA TRENTO,04302508,NOVA TRENTO,4211504,51.62667437435658,True,False
68,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE NOVA TRENTO,04529689,NOVA TRENTO,4211504,51.62667437435658,True,False
65,MUNICIPIO DE NOVA TRENTO,82925025,NOVA TRENTO,4211504,51.62667437435658,True,False
74,ITATRAN - FUNDACAO MUNICIPAL DE TRANSITO,08117155,ITAPEMA,4208302,57.02847977495378,True,False
78,SECRETARIA MUNICIPAL DE EDUCACAO DE ITAPEMA,30470961,ITAPEMA,4208302,57.02847977495378,True,False
73,FUNDACAO AMBIENTAL AREA COSTEIRA DE ITAPEMA,05234481,ITAPEMA,4208302,57.02847977495378,True,False
77,"AGENCIA MUNICIPAL DE REGULACAO, CONTROLE E FISCALIZACAO DO MUNICIPIO DE ITAPEMA",16670395,ITAPEMA,4208302,57.02847977495378,True,False
76,FUNDACAO MUNICIPAL DE ESPORTES,08692523,ITAPEMA,4208302,57.02847977495378,True,False
71,MUNICIPIO DE ITAPEMA,82572207,ITAPEMA,4208302,57.02847977495378,True,False
72,ITAPEMA CAMARA MUNICIPAL,82702259,ITAPEMA,4208302,57.02847977495378,True,False
70,GUARDA MUNICIPAL DE ITAPEMA,51364585,ITAPEMA,4208302,57.02847977495378,True,False
75,FUNDACAO MUNICIPAL DE CULTURA DE ITAPEMA,08683416,ITAPEMA,4208302,57.02847977495378,True,False
82,MUNICIPIO DE BRUSQUE,83102343,BRUSQUE,4202909,65.9241615865848,True,False
86,FUNDACAO CULTURAL DE BRUSQUE,04894677,BRUSQUE,4202909,65.9241615865848,True,False
79,FUNDACAO MUNICIPAL DE TURISMO - FUMTUR,58854069,BRUSQUE,4202909,65.9241615865848,True,False
80,FUNDACAO ECOLOGICA E ZOOBOTANICA DE BRUSQUE,81285751,BRUSQUE,4202909,65.9241615865848,True,False
90,INSTITUTO BRUSQUENSE DE PLANEJAMENTO - IBPLAN,11188383,BRUSQUE,4202909,65.9241615865848,True,False
89,BRUSQUE TRANSITO E TRANSPORTES - B-TRANS,05623609,BRUSQUE,4202909,65.9241615865848,True,False
92,INSTITUTO BRUSQUENSE DE PREVIDENCIA - IBPREV,14634385,BRUSQUE,4202909,65.9241615865848,True,False
93,SECRETARIA DE EDUCACAO,30773430,BRUSQUE,4202909,65.9241615865848,True,False
88,FUNDACAO MUNICIPAL DO MEIO AMBIENTE,05085153,BRUSQUE,4202909,65.9241615865848,True,False
87,PREVIBRUSQUE,05084987,BRUSQUE,4202909,65.9241615865848,True,False
83,FUNDACAO EDUCACIONAL DE BRUSQUE - FEBE,83128769,BRUSQUE,4202909,65.9241615865848,True,False
94,COMPANHIA DE DESENVOLVIMENTO E URBANIZACAO DE BRUSQUE,75294264,BRUSQUE,4202909,65.9241615865848,True,False
81,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,82985003,BRUSQUE,4202909,65.9241615865848,True,False
84,CAMARA MUNICIPAL DE BRUSQUE,83602151,BRUSQUE,4202909,65.9241615865848,True,False
85,COMISSAO CENTRAL ORGANIZADORA 40 JASC,03594895,BRUSQUE,4202909,65.9241615865848,True,False
91,FUNDACAO MUNICIPAL DE ESPORTES DE BRUSQUE,11241660,BRUSQUE,4202909,65.9241615865848,True,False
102,FUNDACAO CULTURAL DE IMBITUBA - FUNCI,07432006,IMBITUBA,4207304,71.33336175034573,True,False
101,FUNDACAO MUNICIPAL DE ESPORTES - FME,02238456,IMBITUBA,4207304,71.33336175034573,True,False
104,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTE DE IMBITUBA SC",32449592,IMBITUBA,4207304,71.33336175034573,True,False
103,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO (SAMAE) DE IMBITUBA,31049535,IMBITUBA,4207304,71.33336175034573,True,False
99,IMBITUBA CAMARA MUNICIPAL,79680005,IMBITUBA,4207304,71.33336175034573,True,False
100,MUNICIPIO DE IMBITUBA,82909409,IMBITUBA,4207304,71.33336175034573,True,False
98,FUNDACAO CULTURAL DE GUABIRUBA,16501189,GUABIRUBA,4206306,71.40314002051397,True,False
96,MUNICIPIO DE GUABIRUBA,83102368,GUABIRUBA,4206306,71.40314002051397,True,False
95,CAMARA MUNICIPAL DE VEREADORES DE GUABIRUBA,79832150,GUABIRUBA,4206306,71.40314002051397,True,False
97,SECRETARIA MUNICIPAL DA EDUCACAO,06078939,GUABIRUBA,4206306,71.40314002051397,True,False
107,INST. DE PREV. SOCIAL DOS SERV. PUBLICOS DO MUNICIPIO DE LEOBERTO LEAL - IPRELL,03916700,LEOBERTO LEAL,4209805,72.70637785432369,True,False
108,CAMARA MUNICIPAL DE LEOBERTO LEAL,10779622,LEOBERTO LEAL,4209805,72.70637785432369,True,False
106,MUNICIPIO DE LEOBERTO LEAL,82924390,LEOBERTO LEAL,4209805,72.70637785432369,True,False
105,"SECRETARIA MUNICIPAL DA EDUCACAO, CULTURA E DESPORTO DE LEOBERTO LEAL SC",63866918,LEOBERTO LEAL,4209805,72.70637785432369,True,False
109,SECRETARIA MUNICIPAL DE EDUCACAO E DESPORTO DO MUNICIPIO DE SANTA ROSA DE LIMA,60051532,SANTA ROSA DE LIMA,4215604,75.35813734538638,True,False
113,SECRETARIA MUNICIPAL DE EDUCACAO E DESPORTO,32264926,SANTA ROSA DE LIMA,4215604,75.35813734538638,True,False
