id;razao_social;cnpj_8;municipio;codigo_ibge;natureza_juridica;causa_raiz;investigado_em;observacoes
1705;SAO JOAO DO ITAPERIU CAMARA DE VEREADORES;95954467;SAO JOAO DO ITAPERIU;4216354;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 95954467"
2030;SECRETARIA DE EDUCACAO E CULTURA DE SAO JOAO DO ITAPERIU;30630673;SAO JOAO DO ITAPERIU;4216354;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO JOAO DO ITAPERIU sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30630673"
2076;CAMARA MUNICIPAL DE VEREADORES DE SAO JOAO DO OESTE;34210092;SAO JOAO DO OESTE;4216255;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 34210092"
1529;SECRETARIA DE EDUCACAO, CULTURA E ESPORTES DE SAO JOAO DO OESTE;64171527;SAO JOAO DO OESTE;4216255;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO JOAO DO OESTE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 64171527"
1984;CONSORCIO PUBLICO INTERMUNICIPAL DE INFRAESTR E DESENV DA REGIAO DO VALE DO RIO MAMPITUBA;19366447;SAO JOAO DO SUL;4216404;Consórcio Público de Direito Público (Associação Pública);sem_dados_publicos;2026-07-11;"Entidade 'Consórcio Público de Direito Público (Associação Pública)' em SAO JOAO DO SUL sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 19366447"
2033;SECRETARIA MUNICIPAL DE EDUCACAO DE SAO JOAO DO SUL;30671578;SAO JOAO DO SUL;4216404;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO JOAO DO SUL sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30671578"
1812;FUNDACAO INTERMUNICIPAL DE ENSINO PROFISSIONALIZANTE DO PLAN;03514626;SAO JOAQUIM;4216503;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em SAO JOAQUIM sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 03514626"
1907;CENTRO UNIVERSITARIO MUNICIPAL DE SAO JOSE;07890009;SAO JOSE;4216602;Órgão Público Autônomo Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Órgão Público Autônomo Municipal' em SAO JOSE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 07890009"
1973;COMISSAO MUNICIPAL DE DEFESA CIVIL - COMDEC DE SAO JOSE - SC;16773968;SAO JOSE;4216602;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO JOSE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 16773968"
1808;CONSELHO MUNICIPAL DE DESENVOLVIMENTO AGROPECUARIO E PESCA D;03283229;SAO JOSE;4216602;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO JOSE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 03283229"
1884;FUNDACAO EDUCACIONAL MUNICIPAL;07159202;SAO JOSE;4216602;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em SAO JOSE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 07159202"
1883;FUNDACAO MUNICIPAL DE CULTURA E TURISMO DE SAO JOSE;06320870;SAO JOSE;4216602;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em SAO JOSE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 06320870"
1786;FUNDACAO MUNICIPAL DE ESPORTES DE SAO JOSE;02361033;SAO JOSE;4216602;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em SAO JOSE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 02361033"
1887;FUNDACAO MUNICIPAL DE SAUDE E HOSPITALIDADE;07248984;SAO JOSE;4216602;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em SAO JOSE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 07248984"
1889;FUNDACAO MUNICIPAL DE SEGURANCA PUBLICA;07288891;SAO JOSE;4216602;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em SAO JOSE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 07288891"
1781;FUNDACAO MUNICIPAL DO MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;02299772;SAO JOSE;4216602;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em SAO JOSE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 02299772"
1969;GUARDA MUNICIPAL DE SAO JOSE;15836116;SAO JOSE;4216602;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO JOSE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 15836116"
1864;SAO JOSE PREVIDENCIA;05774805;SAO JOSE;4216602;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em SAO JOSE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 05774805"
1543;SAO JOSE SERVICO MUNICIPAL DE ASSISTENCIA SOCIAL SAM;75820613;SAO JOSE;4216602;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO JOSE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 75820613"
1499;SECRETARIA MUNICIPAL DE EDUCACAO DE SAO JOSE;60355826;SAO JOSE;4216602;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO JOSE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 60355826"
1503;SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA;61305107;SAO JOSE DO CEDRO;4216701;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO JOSE DO CEDRO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 61305107"
1540;CAMARA DE VEREADORES DE SAO JOSE DO CERRITO;75323899;SAO JOSE DO CERRITO;4216800;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 75323899"
2023;FUNDO MUNICIPAL DE PROTECAO E DEFESA CIVIL (FUNMPDEC) DO MUNICIPIO DE SAO JOSE DO CERRITO;30429254;SAO JOSE DO CERRITO;4216800;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO JOSE DO CERRITO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30429254"
1878;SECRETARIA DE EDUCACAO, CULTURA E DESPORTOS DO MUNICIPIO DE SAO JOSE DO CERRITO;06086335;SAO JOSE DO CERRITO;4216800;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO JOSE DO CERRITO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 06086335"
2051;SECRETARIA MUNICIPAL DE EDUCACAO -SME;30877655;SAO LOURENCO DO OESTE;4216909;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO LOURENCO DO OESTE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30877655"
1841;CAMARA MUNICIPAL DE SAO LUDGERO;04628523;SAO LUDGERO;4217006;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 04628523"
1866;CONSELHO MUNICIPAL DE EDUCACAO;06070990;SAO LUDGERO;4217006;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em SAO LUDGERO sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 06070990"
2069;SECRETARIA DA EDUCACAO, CULTURA E ESPORTES DE SAO LUDGERO;31104758;SAO LUDGERO;4217006;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO LUDGERO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 31104758"
1825;CAMARA MUNICIPAL DE VEREADORES DE SAO MARTINHO;04248853;SAO MARTINHO;4217105;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 04248853"
2054;SECRETARIA DE EDUCACAO E ESPORTES DE SAO MARTINHO SC;30920829;SAO MARTINHO;4217105;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO MARTINHO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30920829"
1935;CAMARA MUNICIPAL DE VEREADORES DE SAO MIGUEL DA BOA VISTA;11331812;SAO MIGUEL DA BOA VISTA;4217154;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 11331812"
2068;SECRETARIA DA EDUCACAO, CULTURA E ESPORTE;31079899;SAO MIGUEL DA BOA VISTA;4217154;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO MIGUEL DA BOA VISTA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 31079899"
1666;FUNDACAO EDUCACIONAL DO EXTREMO OESTE DE SANTA CATARINA;83517938;SAO MIGUEL DO OESTE;4217204;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em SAO MIGUEL DO OESTE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 83517938"
1988;FUNDACAO MUNICIPAL DE CULTURA DE SAO MIGUEL DO OESTE;19684616;SAO MIGUEL DO OESTE;4217204;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em SAO MIGUEL DO OESTE sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 19684616"
1486;SECRETARIA MUNICIPAL DA EDUCACAO;54006612;SAO MIGUEL DO OESTE;4217204;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO MIGUEL DO OESTE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 54006612"
1876;SECRETARIA MUNICIPAL DE EDUCACAO;06082961;SAO MIGUEL DO OESTE;4217204;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO MIGUEL DO OESTE sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 06082961"
2008;CAMARA DE VEREADORES DE SAO PEDRO DE ALCANTARA;24868567;SAO PEDRO DE ALCANTARA;4217253;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 24868567"
1817;INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE SAO PEDRO DE ALCANTARA;03699965;SAO PEDRO DE ALCANTARA;4217253;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em SAO PEDRO DE ALCANTARA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 03699965"
1527;SECRETARIA MUNICIPAL DE EDUCACAO;63790977;SAO PEDRO DE ALCANTARA;4217253;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SAO PEDRO DE ALCANTARA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 63790977"
1481;SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO;44963013;SAO PEDRO DE ALCANTARA;4217253;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em SAO PEDRO DE ALCANTARA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 44963013"
1391;CAMARA MUNICIPAL DE VEREADORES DE SAUDADES;02501128;SAUDADES;4217303;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 02501128"
1393;CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO, INSPECAO E COMERCIALIZACAO DE PRODUTOS AGROPECUARIOS - CIDIPA;13050705;SAUDADES;4217303;Consórcio Público de Direito Público (Associação Pública);sem_dados_publicos;2026-07-11;"Entidade 'Consórcio Público de Direito Público (Associação Pública)' em SAUDADES sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 13050705"
1392;SERVICO AUTONOMO DE AGUA E ESGOTO - SAMAE;13019629;SAUDADES;4217303;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em SAUDADES sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 13019629"
409;SECRETARIA MUNICIPAL DE EDUCACAO;30851410;SCHROEDER;4217402;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SCHROEDER sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30851410"
1310;CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO DO ALTO URUGUAI CATARINENSE - CIDAUC;26210117;SEARA;4217501;Consórcio Público de Direito Público (Associação Pública);sem_dados_publicos;2026-07-11;"Entidade 'Consórcio Público de Direito Público (Associação Pública)' em SEARA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 26210117"
1309;CONSORCIO INTERMUNICIPAL DO SERVICO SOCIOASSISTENCIAL DE ALTA COMPLEXIDADE - MODALIDADE ABRIGO INSTITUCIONAL;23095152;SEARA;4217501;Consórcio Público de Direito Público (Associação Pública);sem_dados_publicos;2026-07-11;"Entidade 'Consórcio Público de Direito Público (Associação Pública)' em SEARA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 23095152"
1305;FUNDACAO CULTURAL DE SEARA;78478914;SEARA;4217501;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em SEARA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 78478914"
1307;FUNDACAO MUNICIPAL DE ESPORTES DE SEARA;02292540;SEARA;4217501;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em SEARA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 02292540"
1308;INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE SEARA-SEARAPREV;02623868;SEARA;4217501;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em SEARA sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 02623868"
1311;SECRETARIA MUNICIPAL DA EDUCACAO DE SEARA SC;30033545;SEARA;4217501;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SEARA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30033545"
1407;SECRETARIA DE EDUCACAO, CULTURA E ESPORTES;60074604;SERRA ALTA;4217550;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SERRA ALTA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 60074604"
2003;FUNDACAO DO MEIO AMBIENTE DE SIDEROPOLIS - FAMSID;23509462;SIDEROPOLIS;4217600;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em SIDEROPOLIS sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 23509462"
1616;MUNICIPIO DE SIDEROPOLIS;82929407;SIDEROPOLIS;4217600;Município;nao_investigado;2026-07-11;"Município em SIDEROPOLIS sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 82929407"
1699;SIDEROPOLIS CAMARA DE VEREADORES;95779088;SIDEROPOLIS;4217600;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 95779088"
555;FUNDACAO MUNICIPAL DE ESPORTES DE SOMBRIO;80990369;SOMBRIO;4217709;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em SOMBRIO sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 80990369"
558;SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTE DE SOMBRIO;30654188;SOMBRIO;4217709;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SOMBRIO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30654188"
557;SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO (SAMAE);07982504;SOMBRIO;4217709;Autarquia Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Autarquia Municipal' em SOMBRIO sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 07982504"
1402;CAMARA MUNICIPAL DE VEREADORES DE SUL BRASIL;24078878;SUL BRASIL;4217758;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 24078878"
1400;SECRETARIA MUNICIPAL DE EDUCACAO CULTURA E ESPORTES;61504625;SUL BRASIL;4217758;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em SUL BRASIL sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 61504625"
1775;CONSELHO MUNICIPAL DE ASSISTENCIA SOCIAL;01943621;TAIO;4217808;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em TAIO sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 01943621"
1771;CONSELHO MUNICIPAL DE ASSISTENCIA SOCIAL DE TAIO;01899049;TAIO;4217808;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em TAIO sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 01899049"
1483;CONSORCIO INTERMUNICIPAL DA INFRAESTRUTURA RODOVIARIA ALTO VALE DO ITAJAI  CIRVALI;46792943;TAIO;4217808;Consórcio Público de Direito Público (Associação Pública);sem_dados_publicos;2026-07-11;"Entidade 'Consórcio Público de Direito Público (Associação Pública)' em TAIO sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 46792943"
1583;FUNDACAO MUNICIPAL DE ESPORTES;81161960;TAIO;4217808;Fundação Pública de Direito Público Municipal;sem_dados_publicos;2026-07-11;"Entidade 'Fundação Pública de Direito Público Municipal' em TAIO sem dados publicos de licitacao encontrados nas fontes atuais.; CNPJ-8: 81161960"
2039;SECRETARIA MUNICIPAL DE EDUCACAO DE TAIO;30745964;TAIO;4217808;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em TAIO sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30745964"
1564;CAMARA MUNICIPAL DE VEREADORES DE TANGARA;78511532;TANGARA;4217907;Órgão Público do Poder Legislativo Municipal;dom_sc_sem_api_key;2026-07-11;"Provaveis dados existentes no DOM-SC, mas requer API key contratada com o CIGA.; CNPJ-8: 78511532"
1995;COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL - COMPDEC;20634590;TANGARA;4217907;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em TANGARA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 20634590"
1574;HOSPITAL MUNICIPAL FREI ROGERIO;80640782;TANGARA;4217907;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em TANGARA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 80640782"
2048;SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, JUVENTUDE, ESPORTES E LAZER;30839672;TANGARA;4217907;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em TANGARA sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 30839672"
1429;SECRETARIA MUNICIPAL DA EDUCACAO DE TIGRINHOS;06071320;TIGRINHOS;4217956;Órgão Público do Poder Executivo Municipal;nao_investigado;2026-07-11;"Órgão Público do Poder Executivo Municipal em TIGRINHOS sem cobertura das fontes atuais (PNCP + CIGA CKAN). Requer investigacao manual.; CNPJ-8: 06071320"
