entity_id,razao_social,cnpj_8,municipio,raio_200km,gap_reason
248,MUNICIPIO DE LONTRAS,83102665,LONTRAS,True,no_matched_active_bid
251,"SECRETARIA DE EDUCACAO, CULTURA E DESPORTO DE LONTRAS",30689508,LONTRAS,True,no_matched_active_bid
230,LUIS ALVES CAMARA DE VEREADORES,83543538,LUIZ ALVES,True,no_matched_active_bid
228,SECRETARIA MUNICIPAL DE EDUCACAO DE LUIZ ALVES,63650342,LUIZ ALVES,True,no_matched_active_bid
1245,CAMARA MUNICIPAL DE VEREADORES DE LUZERNA,11351972,LUZERNA,False,no_matched_active_bid
1243,INCUBADORA TECNOLOGICA MUNICIPAL DE LUZERNA,43349668,LUZERNA,False,no_matched_active_bid
1246,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTES DE LUZERNA",30393547,LUZERNA,False,no_matched_active_bid
1237,CAMARA MUNICIPAL DE MACIEIRA,00442845,MACIEIRA,False,no_matched_active_bid
1238,COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL DE MACIEIRA - COMPDEC,20550680,MACIEIRA,False,no_matched_active_bid
1236,MUNICIPIO DE MACIEIRA,95992020,MACIEIRA,False,no_matched_active_bid
1235,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES - SME.",60807113,MACIEIRA,False,no_matched_active_bid
1110,CONSORCIO DE DESENVOLVIMENTO ECONOMICO DO PLANALTO NORTE,20199198,MAFRA,False,no_matched_active_bid
1111,CONSORCIO INTERMUNICIPAL DE MOBILIDADE URBANA - CIMU,32504571,MAFRA,False,no_matched_active_bid
1107,INSTITUTO DE PREVIDENCIA  DO MUNICIPIO DE MAFRA,97457071,MAFRA,False,no_matched_active_bid
1104,MAFRA SECRETARIA DE ADMINISTRACAO,83108415,MAFRA,False,no_matched_active_bid
1105,MAFRA SECRETARIA MUNICIPAL DE FINANCAS,83108423,MAFRA,False,no_matched_active_bid
1108,PLANO DE ASSISTENCIA A SAUDE DOS SERVIDORES MUNICIPAIS DE MAFRA - PLASSMA,11821325,MAFRA,False,no_matched_active_bid
35,CAMARA MUNICIPAL DE VEREADORES DE MAJOR GERCINO,03269022,MAJOR GERCINO,True,no_matched_active_bid
33,SECRETARIA MUNICIPAL DE EDUCACAO,64490497,MAJOR GERCINO,True,no_matched_active_bid
1132,COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL - COMPDEC,19040838,MAJOR VIEIRA,False,no_matched_active_bid
1128,FUNDACAO MUNICIPAL DE ESPORTES DE MAJOR VIEIRA - FMEMV,60612784,MAJOR VIEIRA,False,no_matched_active_bid
1133,FUNDO ROTATIVO MUNICIPAL DE HABITACAO,19052840,MAJOR VIEIRA,False,no_matched_active_bid
1129,HOSPITAL MUNICIPAL DE MAJOR VIEIRA,79376760,MAJOR VIEIRA,False,no_matched_active_bid
1131,MAJOR VIEIRA CAMARA DE VEREADORES,83528638,MAJOR VIEIRA,False,no_matched_active_bid
1134,SECRETARIA MUNICIPAL DE EDUCACAO DE MAJOR VIEIRA - FUNDEB,30715600,MAJOR VIEIRA,False,no_matched_active_bid
2066,DEPARTAMENTO DE EDUCACAO E CULTURA,31048732,MARACAJA,False,no_matched_active_bid
1701,MARACAJA CAMARA DE VEREADORES,95782819,MARACAJA,False,no_matched_active_bid
1504,"SECRETARIA DE MEIO AMBIENTE, TURISMO E ESPORTE",61331280,MARACAJA,False,no_matched_active_bid
1421,COMISSAO CENTRAL ORGANIZADORA,01244124,MARAVILHA,False,no_matched_active_bid
1423,CONSORCIO INTEGRADO DE GESTAO PUBLICA DO ENTRE RIOS - CIGAMERIOS,18011183,MARAVILHA,False,no_matched_active_bid
1424,COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL - COMPDEC,20615833,MARAVILHA,False,no_matched_active_bid
1425,SECRETARIA DA EDUCACAO DE MARAVILHA SC,30817867,MARAVILHA,False,no_matched_active_bid
1422,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E DESPORTO DE MARAVILHA",06072925,MARAVILHA,False,no_matched_active_bid
1350,CAMARA DE VEREADORES DO MUNICIPIO DE MAREMA,07172219,MAREMA,False,no_matched_active_bid
1348,SECRETARIA MUNICIPAL DE EDUCACAO,63553921,MAREMA,False,no_matched_active_bid
308,HOSPITAL MUNICIPAL JOAO SCHREIBER,23548917,MASSARANDUBA,True,no_matched_active_bid
307,MASSARANDUBA CAMARA DE VEREADORES,83539668,MASSARANDUBA,True,no_matched_active_bid
309,SECRETARIA DE EDUCACAO,30700659,MASSARANDUBA,True,no_matched_active_bid
1228,CAMARA MUNICIPAL DE MATOS COSTA,83529941,MATOS COSTA,False,no_matched_active_bid
1231,COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL DE MATOS COSTA,17066620,MATOS COSTA,False,no_matched_active_bid
1226,HOSPITAL MUNICIPAL SAO JOAO BATISTA DE MATOS COSTA,79376596,MATOS COSTA,False,no_matched_active_bid
1230,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE MATOS COSTA,04256721,MATOS COSTA,False,no_matched_active_bid
1229,INSTITUTO MUNICIPAL DE ASSISTENCIA AOS SERVIDORES DO MUNICIPIO DE MATOS COSTA - FIMPREV,00129002,MATOS COSTA,False,no_matched_active_bid
1225,SECRETARIA MUNICIPAL DE EDUCACAO,60230597,MATOS COSTA,False,no_matched_active_bid
497,MELEIRO CAMARA DE VEREADORES,80991987,MELEIRO,True,no_matched_active_bid
500,"SECRETARIA DE EDUCACAO, ESPORTE, CULTURA E TURISMO",30432146,MELEIRO,True,no_matched_active_bid
499,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOSTO - SAMAE,10676399,MELEIRO,True,no_matched_active_bid
470,MIRIM DOCE CAMARA DE VEREADORES,95952289,MIRIM DOCE,True,no_matched_active_bid
471,SECRETARIA DA EDUCACAO DE MIRIM DOCE SC,30787943,MIRIM DOCE,True,no_matched_active_bid
1406,CAMARA MUNICIPAL DE VEREADORES DE MODELO,14803104,MODELO,False,no_matched_active_bid
1405,FUNDO MUNICIPAL DE DESENVOLVIMENTO RURAL-FUNRURAL,01508081,MODELO,False,no_matched_active_bid
1403,"SECRETARIA DA EDUCACAO, ASSISTENCIA SOCIAL, CULTURA, ESPORTE, TURISMO E DA SAUDE",63072155,MODELO,False,no_matched_active_bid
1549,CAMARA MUNICIPAL DE VEREADORES DE MONDAI,78483856,MONDAI,False,no_matched_active_bid
1175,CAMARA MUNICIPAL DE VEREADORES DE MONTE CARLO,04195311,MONTE CARLO,False,no_matched_active_bid
1176,FUNDACAO MUNICIPAL DE ESPORTES DE MONTE CARLO,05004907,MONTE CARLO,False,no_matched_active_bid
1172,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E DESPORTO",64517672,MONTE CARLO,False,no_matched_active_bid
1173,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,74014820,MONTE CARLO,False,no_matched_active_bid
1120,FUNDACAO MUNICIPAL DE ESPORTES DE MONTE CASTELO,11179748,MONTE CASTELO,False,no_matched_active_bid
1118,MONTE CASTELO CAMARA DE VEREADORES,83493718,MONTE CASTELO,False,no_matched_active_bid
1117,MUNICIPIO DE MONTE CASTELO,83102525,MONTE CASTELO,False,no_matched_active_bid
1121,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTES DE MONTE CASTELO",30744711,MONTE CASTELO,False,no_matched_active_bid
1937,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE MORRO DA FUMACA - FUMAF,11411583,MORRO DA FUMACA,False,no_matched_active_bid
1881,INSTITUTO DE MEDICINA MEIO AMBIENTE E NATUROLOGIA,06143781,MORRO DA FUMACA,False,no_matched_active_bid
1716,MORRO DA FUMACA CAMARA MUNICIPAL,97475446,MORRO DA FUMACA,False,no_matched_active_bid
2032,"SECRETARIA DO SISTEMA DE EDUCACAO, ESPORTE, CULTURA E TURISMO",30668522,MORRO DA FUMACA,False,no_matched_active_bid
510,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,02810586,MORRO GRANDE,True,no_matched_active_bid
509,MORRO GRANDE CAMARA,02384560,MORRO GRANDE,True,no_matched_active_bid
511,SECRETARIA MUNICIPAL DE EDUCACAO DE MORRO GRANDE,30308261,MORRO GRANDE,True,no_matched_active_bid
508,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,00652007,MORRO GRANDE,True,no_matched_active_bid
123,FUNDACAO CULTURAL DE NAVEGANTES,04238035,NAVEGANTES,True,no_matched_active_bid
121,FUNDACAO HOSPITALAR MUNICIPAL DE NAVEGANTES,95313581,NAVEGANTES,True,no_matched_active_bid
122,FUNDACAO MUNICIPAL DE ESPORTE,04238015,NAVEGANTES,True,no_matched_active_bid
126,FUNDACAO MUNICIPAL DE VIGILANCIA DE NAVEGANTES,07589379,NAVEGANTES,True,no_matched_active_bid
124,INSTITUTO AMBIENTAL DE NAVEGANTES - IAN,05052722,NAVEGANTES,True,no_matched_active_bid
128,SECRETARIA MUNICIPAL DA EDUCACAO,30481875,NAVEGANTES,True,no_matched_active_bid
125,SECRETARIA MUNICIPAL DE EDUCACAO DE NAVEGANTES,06078908,NAVEGANTES,True,no_matched_active_bid
1381,CAMARA DE VEREADORES DO MUNICIPIO DE NOVA ERECHIM,01802947,NOVA ERECHIM,False,no_matched_active_bid
1379,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES",61240026,NOVA ERECHIM,False,no_matched_active_bid
1368,CAMARA MUNICIPAL DE VEREADORES DE NOVA ITABERABA,04562315,NOVA ITABERABA,False,no_matched_active_bid
1366,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, ESPORTES E TURISMO",61539026,NOVA ITABERABA,False,no_matched_active_bid
67,CAMARA MUNICIPAL DE VEREADORES DE NOVA TRENTO,04302508,NOVA TRENTO,True,no_matched_active_bid
69,COORDENADORIA MUNICIPAL DE DEFESA CIVIL DE NOVA TRENTO,15046464,NOVA TRENTO,True,no_matched_active_bid
68,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE NOVA TRENTO,04529689,NOVA TRENTO,True,no_matched_active_bid
64,SECRETARIA MUNICIPAL DE EDUCACAO,64053787,NOVA TRENTO,True,no_matched_active_bid
66,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,95785267,NOVA TRENTO,True,no_matched_active_bid
453,CAMARA MUNICIPAL DE NOVA VENEZA,73964637,NOVA VENEZA,True,no_matched_active_bid
455,COMISSAO MUNICIPAL DE DEFESA CIVIL DE NOVA VENEZA,15496267,NOVA VENEZA,True,no_matched_active_bid
456,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE NOVA VENEZA,22623983,NOVA VENEZA,True,no_matched_active_bid
457,SECRETARIA MUNICIPAL DE EDUCACAO DE NOVA VENEZA,30741001,NOVA VENEZA,True,no_matched_active_bid
1387,CAMARA MUNICIPAL DE VEREADORES DE NOVO HORIZONTE,08608488,NOVO HORIZONTE,False,no_matched_active_bid
1388,COMPDEC COORDENADORIA MUNICIPAL DE PROTECAO E DE DEFESA CIVIL,29904428,NOVO HORIZONTE,False,no_matched_active_bid
1386,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS MUNICIPAIS DE NOVO HORIZONTE - IPAM,05416258,NOVO HORIZONTE,False,no_matched_active_bid
1385,MUNICIPIO DE NOVO HORIZONTE,95990115,NOVO HORIZONTE,False,no_matched_active_bid
1389,SECRETARIA MUNICIPAL DE EDUCACAO CULTURA E ESPORTES,30745436,NOVO HORIZONTE,False,no_matched_active_bid
267,BIBLIOTECA PUBLICA MUNICIPAL JAYME MASON,80164908,ORLEANS,True,no_matched_active_bid
270,CAMARA MUNICIPAL DE VEREADORES DE ORLEANS,04308811,ORLEANS,True,no_matched_active_bid
271,CONSORCIO INTERMUNICIPAL DE SANEAMENTO AMBIENTAL,08486180,ORLEANS,True,no_matched_active_bid
272,FAMOR - FUNDACAO AMBIENTAL MUNICIPAL DE ORLEANS,09388320,ORLEANS,True,no_matched_active_bid
266,SECRETARIA MUNICIPAL DE EDUCACAO,61157385,ORLEANS,True,no_matched_active_bid
268,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,82559154,ORLEANS,True,no_matched_active_bid
1547,CAMARA DE VEREADORES DE OTACILIO COSTA,78474897,OTACILIO COSTA,False,no_matched_active_bid
1832,ESCOLA DE EDUCAO INFANTIL FAVO DE MEL,04403506,OTACILIO COSTA,False,no_matched_active_bid
1831,ESCOLA ISOLADA MUNICIPAL NAMIR ALVES FIGUEIREDO,04403496,OTACILIO COSTA,False,no_matched_active_bid
1554,FUNDACAO MUNICIPAL DE DESPORTOS,78493129,OTACILIO COSTA,False,no_matched_active_bid
1733,INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE OTACILIO COSTA - IPAM,00898427,OTACILIO COSTA,False,no_matched_active_bid
1833,NUCLEO MUNICIPAL PADRE MANOEL DA NOBREGA,04403538,OTACILIO COSTA,False,no_matched_active_bid
2063,SECRETARIA MUNICIPAL DE EDUCACAO DE OTACILIO COSTA,31032104,OTACILIO COSTA,False,no_matched_active_bid
1266,CAMARA MUNICIPAL DE VEREADORES DE OURO,00083494,OURO,False,no_matched_active_bid
1268,CONSELHO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESC,00914624,OURO,False,no_matched_active_bid
1270,CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DO MEIO OESTE  CONTESTADO,19678109,OURO,False,no_matched_active_bid
1263,ESCOLA MUNICIPAL FELISBERTO VILARINO DUTRA,80626849,OURO,False,no_matched_active_bid
1267,FUNDACAO MUNICIPAL DE DESPORTOS DE OURO,00345542,OURO,False,no_matched_active_bid
1269,SECRETARIA MUNICIPAL DE EDUCACAO DE OURO,06073066,OURO,False,no_matched_active_bid
1264,SERVICO INTERMUNICIPAL DE RECICLAGEM DE LIXO,80635246,OURO,False,no_matched_active_bid
1320,CAMARA MUNICIPAL DE OURO VERDE,04041533,OURO VERDE,False,no_matched_active_bid
1319,INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE OURO VERDE,01234208,OURO VERDE,False,no_matched_active_bid
1318,MUNICIPIO DE OURO VERDE,80913031,OURO VERDE,False,no_matched_active_bid
1321,SECRETARIA/COORDENADORIA DE EDUCACAO,30709269,OURO VERDE,False,no_matched_active_bid
1330,CAMARA MUNICIPAL DE VEREADORES DE PAIAL,07277022,PAIAL,False,no_matched_active_bid
1328,"SECRETARIA MUNICIPAL DE EDUCACAO, ESPORTES E CULTURA",60719906,PAIAL,False,no_matched_active_bid
462,CAMARA MUNICIPAL DE VEREADORES DE PAINEL,01646639,PAINEL,True,no_matched_active_bid
463,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA DE PAINEL - SC,30587046,PAINEL,True,no_matched_active_bid
1827,DEPARTAMENTO DE TRANSPORTE E TRANSITO DE PALHOCA,04308210,PALHOCA,False,no_matched_active_bid
1880,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE PALHOCA,06139152,PALHOCA,False,no_matched_active_bid
1519,GUARDA MUNICIPAL DE PALHOCA,63084556,PALHOCA,False,no_matched_active_bid
2045,SECRETARIA MUNICIPAL DE EDUCACAO,30793991,PALHOCA,False,no_matched_active_bid
1941,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO DE PALHOCA - SAMAE,11594126,PALHOCA,False,no_matched_active_bid
1453,CAMARA MUNICIPAL DE VEREADORES DE PALMA SOLA,01653064,PALMA SOLA,False,no_matched_active_bid
1454,FUNDACAO CULTURAL DE PALMA SOLA,09291701,PALMA SOLA,False,no_matched_active_bid
1451,FUNDO MUNICIPAL DE PROTECAO E DEFESA CIVIL,63943263,PALMA SOLA,False,no_matched_active_bid
1450,SECRETARIA DA EDUCACAO E ESPORTES,62857205,PALMA SOLA,False,no_matched_active_bid
473,CAMARA MUNICIPAL DE VEREADORES DE PALMEIRAS / SC,01630213,PALMEIRA,True,no_matched_active_bid
472,MUNICIPIO DE PALMEIRA,01610566,PALMEIRA,True,no_matched_active_bid
474,SECRETARIA DE EDUCACAO - PALMEIRA,31170179,PALMEIRA,True,no_matched_active_bid
1411,CAMARA MUNICIPAL DE VEREADORES DE PALMITOS,04834120,PALMITOS,False,no_matched_active_bid
1412,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTES DE PALMITOS",30677758,PALMITOS,False,no_matched_active_bid
1114,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES DO MUNICIPIO DE PAPANDUVA-SC,05516347,PAPANDUVA,False,no_matched_active_bid
1116,SECRETARIA DE EDUCACAO DE PAPANDUVA,30727128,PAPANDUVA,False,no_matched_active_bid
1115,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO - SAMAE,07767665,PAPANDUVA,False,no_matched_active_bid
1926,CAMARA MUNICIPAL DE PARAISO,10568101,PARAISO,False,no_matched_active_bid
1778,IMASP - INSTITUTO MUNICIPAL DE ASSISTENCIA E PREVIDENCIA DE PARAISO/SC,02042392,PARAISO,False,no_matched_active_bid
1493,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA DE PARAISO,60084427,PARAISO,False,no_matched_active_bid
1125,MUNICIPIO DE PASSO DE TORRES,95782793,PASSO DE TORRES,False,no_matched_active_bid
1126,PASSO DE TORRES CAMARA MUNICIPAL DE VEREADORES,95782835,PASSO DE TORRES,False,no_matched_active_bid
1127,SECRETARIA DA EDUCACAO E CULTURA DE PASSO DE TORRES DE SANTA CATARINA,30934655,PASSO DE TORRES,False,no_matched_active_bid
1303,CAMARA MUNICIPAL DE VEREADORES DE PASSOS MAIA,11894220,PASSOS MAIA,False,no_matched_active_bid
1301,SECRETARIA MUNICIPAL DE EDUCACAO E ESPORTES - SME,59958674,PASSOS MAIA,False,no_matched_active_bid
26,CAMARA MUNICIPAL DE PAULO LOPES,79886578,PAULO LOPES,True,no_matched_active_bid
28,INST.DE PREV. SOCIAL DOS SERV. PUBLICOS DO MUNICIPIO DE PAULO LOPES - IPRELOPES,03933794,PAULO LOPES,True,no_matched_active_bid
25,SECRETARIA MUNICIPAL DE EDUCACAO,62800397,PAULO LOPES,True,no_matched_active_bid
276,CAMARA MUNICIPAL DE VEREADORES DE PEDRAS GRANDES,04491277,PEDRAS GRANDES,True,no_matched_active_bid
273,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE PEDRAS GRANDES - FUMPEG,46595918,PEDRAS GRANDES,True,no_matched_active_bid
277,"SECRETARIA MUNICIPAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE PEDRAS GRANDES SC",31105198,PEDRAS GRANDES,True,no_matched_active_bid
274,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,80490758,PEDRAS GRANDES,True,no_matched_active_bid
195,ASSOCIACAO DE PAIS E PROFESSORES DA ESCOLA MUNICIPAL ESPECIAL AMOR PERFEITO,03113044,PENHA,True,no_matched_active_bid
199,COMPANHIA DE DESENVOLVIMENTO E URBANIZACAO DA PENHA,78271251,PENHA,True,no_matched_active_bid
196,FUNDACAO MUNICIPAL DE ESPORTES DE PENHA,04672956,PENHA,True,no_matched_active_bid
198,INSTITUTO MUNICIPAL DO MEIO AMBIENTE DE PENHA - IMA,38484864,PENHA,True,no_matched_active_bid
1289,CAMARA MUNICIPAL DE VEREADORES DE PERITIBA/SC,09300643,PERITIBA,False,no_matched_active_bid
1290,SECRETARIA MUNICIPAL DE EDUCACAO DE PERITIBA,30984575,PERITIBA,False,no_matched_active_bid
205,CAMARA MUNICIPAL DE PESCARIA BRAVA,17481072,PESCARIA BRAVA,True,no_matched_active_bid
1910,CAMARA MUNICIPAL DE PETROLANDIA,08515854,PETROLANDIA,False,no_matched_active_bid
2044,SECRETARIA DE EDUCACAO E CULTURA DO MUNICIPIO DE PETROLANDIA SC,30787127,PETROLANDIA,False,no_matched_active_bid
1395,SECRETARIA DE EDUCACAO,61293350,PINHALZINHO,False,no_matched_active_bid
1212,CAMARA MUNICIPAL DE VEREADORES DE PINHEIRO PRETO,08484593,PINHEIRO PRETO,False,no_matched_active_bid
1213,COMISSAO MUNICIPAL DE DEFESA CIVIL (COMDEC) DO MUNICIPIO DE PINHEIRO PRETO,17712461,PINHEIRO PRETO,False,no_matched_active_bid
1211,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DE PINHEIRO PRETO.,03593265,PINHEIRO PRETO,False,no_matched_active_bid
1210,MUNICIPIO DE PINHEIRO PRETO,82827148,PINHEIRO PRETO,False,no_matched_active_bid
1209,"SECRETARIA MUNICIPAL DA EDUCACAO, CULTURA E ESPORTES",56925377,PINHEIRO PRETO,False,no_matched_active_bid
1276,CAMARA MUNICIPAL DE VEREADORES DE PIRATUBA,13078030,PIRATUBA,False,no_matched_active_bid
1278,COMPANHIA HIDROMINERAL DE PIRATUBA,83076315,PIRATUBA,False,no_matched_active_bid
1275,CONSORCIO INTERMUNICIPAL DE INFRA ESTRUTURA URBANA E RURAL - CONSORCIO INTEGRAR,09477210,PIRATUBA,False,no_matched_active_bid
1277,FUNDACAO DE CULTURA E EVENTOS DE PIRATUBA - FCEP,14985350,PIRATUBA,False,no_matched_active_bid
1375,CAMARA MUNICIPAL DE VEREADORES DE PLANALTO ALEGRE,08634770,PLANALTO ALEGRE,False,no_matched_active_bid
1373,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,61048022,PLANALTO ALEGRE,False,no_matched_active_bid
290,"FUNDACAO PROMOTORA DE EVENTOS,ESPORTES E LAZER DE POMERODE - FUNPEEL",08482156,POMERODE,True,no_matched_active_bid
288,POMERODE CAMARA DE VEREADORES,83551895,POMERODE,True,no_matched_active_bid
291,SECRETARIA DE EDUCACAO E FORMACAO EMPREENDEDORA DE POMERODE,29981664,POMERODE,True,no_matched_active_bid
535,CAMARA DE VEREADORES DE PONTE ALTA/SC,01621303,PONTE ALTA,True,no_matched_active_bid
536,FUNDO MUNICIPAL DA EDUCACAO DE PONTE ALTA SC,31033619,PONTE ALTA,True,no_matched_active_bid
547,CAMARA MUNICIPAL DE PONTE ALTA DO NORTE,10295218,PONTE ALTA DO NORTE,True,no_matched_active_bid
548,SECRETARIA MUNICIPAL DE EDUCACAO DE PONTE ALTA DO NORTE,30406807,PONTE ALTA DO NORTE,True,no_matched_active_bid
1294,CAMARA MUNICIPAL DE VEREADORES DE PONTE SERRADA,78501004,PONTE SERRADA,False,no_matched_active_bid
1296,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, ESPORTE E LAZER",30363365,PONTE SERRADA,False,no_matched_active_bid
44,CAMARA MUNICIPAL DE VEREADORES DE PORTO BELO,04984856,PORTO BELO,True,no_matched_active_bid
45,CONSORCIO INTERMUNICIPAL DE TURISMO COSTA VERDE E MAR,09267291,PORTO BELO,True,no_matched_active_bid
51,COORDENADORIA MUNICIPAL DE DEFESA CIVIL DO MUNICIPIO DE PORTO BELO - COMDEC,18600048,PORTO BELO,True,no_matched_active_bid
47,FUNDACAO MUNICIPAL DA CULTURA DE PORTO BELO,10556980,PORTO BELO,True,no_matched_active_bid
50,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE PORTO BELO,16708223,PORTO BELO,True,no_matched_active_bid
41,GUARDA MUNICIPAL DE PORTO BELO,63874924,PORTO BELO,True,no_matched_active_bid
52,INSTITUTO DE PREVIDENCIA DOS SERVIDORES PUBLICOS DE PORTO BELO,29470098,PORTO BELO,True,no_matched_active_bid
48,PREFEITURA MUNICIPAL DE PORTO BELO/FUMREBOM,10718233,PORTO BELO,True,no_matched_active_bid
40,SECRETARIA MUNICIPAL DE EDUCACAO DE PORTO BELO,63641306,PORTO BELO,True,no_matched_active_bid
42,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO - SAMAE,64372423,PORTO BELO,True,no_matched_active_bid
1911,AMASPU-AUTARQUA MUNICIPAL DE ASSISTENCIA A SAUDE DOS FUNCIONARIOS PUBLICOS DE PORTO UNIAO,08570805,PORTO UNIAO,False,no_matched_active_bid
1971,COORDENADORIA MUNICIPAL DE DEFESA CIVIL,16456797,PORTO UNIAO,False,no_matched_active_bid
1720,FUNDO MUN.DE REEQUIP.DA OBM DO CORPO DE BOMBEIROS,00185034,PORTO UNIAO,False,no_matched_active_bid
1719,FUNDO MUN.DO BEM-ESTAR SOCIAL DE PORTO UNIAO - SC,00185032,PORTO UNIAO,False,no_matched_active_bid
1789,INSTITUTO MUNICIPAL DE PREVIDENCIA E ASSISTENCIA SOCIAL DOS SERVIDORES PUBLICOS MUNICIPAIS,02390926,PORTO UNIAO,False,no_matched_active_bid
1668,PORTO UNIAO CAMARA DE VEREADORES,83529933,PORTO UNIAO,False,no_matched_active_bid
411,CAMARA DE VEREADORES DE POUSO REDONDO,05559537,POUSO REDONDO,True,no_matched_active_bid
412,SECRETARIA DE EDUCACAO E CULTURA DE POUSO REDONDO SC,30757799,POUSO REDONDO,True,no_matched_active_bid
1140,CONSORCIO INTERMUNICIPAL CAMINHOS DOS CANIONS DO SUL,27724407,PRAIA GRANDE,False,no_matched_active_bid
1135,CONSORCIO INTERMUNICIPAL MAMPITUBA - CIMA,41542250,PRAIA GRANDE,False,no_matched_active_bid
1137,MUNICIPIO DE PRAIA GRANDE,82913211,PRAIA GRANDE,False,no_matched_active_bid
1136,PRAIA GRANDE CAMARA DE VEREADORES,80990443,PRAIA GRANDE,False,no_matched_active_bid
1138,PREFEITURA MUNICIPAL DE PRAIA GRANDE,85667582,PRAIA GRANDE,False,no_matched_active_bid
1139,SAMAE AGUA DOS CANYONS,19335308,PRAIA GRANDE,False,no_matched_active_bid
1141,SECRETARIA DE EDUCACAO,30432163,PRAIA GRANDE,False,no_matched_active_bid
1285,CAMARA MUNICIPALDE VEREADORES DE PRESIDENTE CASTELLO BRANCO,22191905,PRESIDENTE CASTELLO BRANCO,False,no_matched_active_bid
1284,CAMARA MUNICIPAL DE VEREADORES DE PRESIDENTE CASTELO BRAN-CO,02260300,PRESIDENTE CASTELLO BRANCO,False,no_matched_active_bid
1882,INSTITUTO PRESIDENTE GETULIO 100 ANOS,06218528,PRESIDENTE GETULIO,False,no_matched_active_bid
1662,PRESIDENTE GETULIO CAMARA DE VEREADORES,83485441,PRESIDENTE GETULIO,False,no_matched_active_bid
2041,"SECRETARIA DA EDUCACAO, CULTURA E DESPORTO DE PRESIDENTE GETULIO",30767062,PRESIDENTE GETULIO,False,no_matched_active_bid
1948,SERVICOS DE ABASTECIMENTO DE AGUA E TRATAMENTO DE ESGOTO (SAATE),13007598,PRESIDENTE GETULIO,False,no_matched_active_bid
156,FUNDACAO MUNICIPAL DE ESPORTES,00892533,PRESIDENTE NEREU,True,no_matched_active_bid
154,MUNICIPIO DE PRESIDENTE NEREU,83102699,PRESIDENTE NEREU,True,no_matched_active_bid
155,PRESIDENTE NEREU CAMARA DE VEREADORES,83783183,PRESIDENTE NEREU,True,no_matched_active_bid
157,SECRETARIA DE EDUCACAO DE PRESIDENTE NEREU,30689774,PRESIDENTE NEREU,True,no_matched_active_bid
1478,CAMARA DE VEREADORES DO MUNICIPIO DE PRINCESA,01620282,PRINCESA,False,no_matched_active_bid
1476,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA,61870420,PRINCESA,False,no_matched_active_bid
1362,CAMARA MUNICIPAL DE VEREADORES DE QUILOMBO,04435304,QUILOMBO,False,no_matched_active_bid
1361,MUNICIPIO DE QUILOMBO,83021865,QUILOMBO,False,no_matched_active_bid
1360,SECRETARIA MUNICIPAL DE EDUCACAO,60064729,QUILOMBO,False,no_matched_active_bid
