entity_id,razao_social,cnpj_8,municipio,gap_reason
420,FUNDACAO MUNICIPAL DO MEIO AMBIENTE,81140980,JOINVILLE,no_contract_for_org_cnpj_prefix
450,GUARDA MUNICIPAL DE JOINVILLE,22308543,JOINVILLE,no_contract_for_org_cnpj_prefix
425,JOINVILLE CAMARA DE VEREADORES,83545244,JOINVILLE,no_contract_for_org_cnpj_prefix
419,JOINVILLE SECRETARIA DA SAUDE,79361028,JOINVILLE,no_contract_for_org_cnpj_prefix
418,SECRETARIA DE EDUCACAO,55758397,JOINVILLE,no_contract_for_org_cnpj_prefix
1757,JOSE BOITEUX CAMARA MUNICIPAL,01633360,JOSE BOITEUX,no_contract_for_org_cnpj_prefix
2029,SECRETARIA DE EDUCACAO DE JOSE BOITEUX,30619248,JOSE BOITEUX,no_contract_for_org_cnpj_prefix
1939,CAMARA MUNICIPAL DE VEREADORES DE JUPIA SC,11447594,JUPIA,no_contract_for_org_cnpj_prefix
2046,"DEPARTAMENTO DE EDUCACAO, CULTURA E ESPORTES",30798913,JUPIA,no_contract_for_org_cnpj_prefix
1744,MUNICIPIO DE JUPIA,01593132,JUPIA,no_contract_for_org_cnpj_prefix
1570,CAMARA MUNICIPAL DE LACERDOPOLIS,80621659,LACERDOPOLIS,no_contract_for_org_cnpj_prefix
1513,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES DE LACERDOPOLIS",61710659,LACERDOPOLIS,no_contract_for_org_cnpj_prefix
515,CAMARA DE VEREADORES DO MUNICIPIO DE LAGES,83509547,LAGES,no_contract_for_org_cnpj_prefix
519,CONSORCIO INTERMUNICIPAL SERRA CATARINENSE,11173405,LAGES,no_contract_for_org_cnpj_prefix
518,CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE DA REGIAO DA AMURES - CISAMURES,07383800,LAGES,no_contract_for_org_cnpj_prefix
517,FUNDACAO CULTURAL DE LAGES,06193861,LAGES,no_contract_for_org_cnpj_prefix
512,FUNDACAO MUNICIPAL DE ESPORTES,78497559,LAGES,no_contract_for_org_cnpj_prefix
520,SECRETARIA MUNICIPAL DA EDUCACAO,30095214,LAGES,no_contract_for_org_cnpj_prefix
209,ABRIGO INSTITUCIONAL ANA ANTONINA ANTONIO,48865663,LAGUNA,no_contract_for_org_cnpj_prefix
215,FUNDACAO CULTURAL DOMINGOS DE BRITO PEIXOTO,04481379,LAGUNA,no_contract_for_org_cnpj_prefix
213,FUNDACAO DA FAMILIA E ASSUNTOS COMUNITARIOS IRMA VERA,95789277,LAGUNA,no_contract_for_org_cnpj_prefix
214,FUNDACAO LAGUNENSE DE CULTURA,00483887,LAGUNA,no_contract_for_org_cnpj_prefix
217,FUNDACAO LAGUNENSE DO MEIO AMBIENTE,08381102,LAGUNA,no_contract_for_org_cnpj_prefix
211,FUNDACAO MEDICO HOSPITALAR DO MUNICIPIO DE LAGUNA,83711580,LAGUNA,no_contract_for_org_cnpj_prefix
218,GUARDA MUNICIPAL DE LAGUNA,16690964,LAGUNA,no_contract_for_org_cnpj_prefix
216,SECRETARIA MUNICIPAL DE EDUCACAO DE LAGUNA,06080412,LAGUNA,no_contract_for_org_cnpj_prefix
1339,SECRETARIA MUNICIPAL DA EDUCACAO,61808139,LAJEADO GRANDE,no_contract_for_org_cnpj_prefix
340,LAURENTINO CAMARA DE VEREADORES,79369955,LAURENTINO,no_contract_for_org_cnpj_prefix
339,"SECRETARIA DE EDUCACAO, ESPORTES E CULTURA",60231435,LAURENTINO,no_contract_for_org_cnpj_prefix
319,CAMARA MUNICIPAL DE LAURO MULLER,00599755,LAURO MULLER,no_contract_for_org_cnpj_prefix
321,FUNDACAO AMBIENTAL MUNICIPAL DE LAURO MULLER,09507614,LAURO MULLER,no_contract_for_org_cnpj_prefix
323,FUNDACAO DE SAUDE DE LAURO MULLER,27611852,LAURO MULLER,no_contract_for_org_cnpj_prefix
317,HOSPITAL MUNICIPAL HENRIQUE LAGE,82558487,LAURO MULLER,no_contract_for_org_cnpj_prefix
320,SECRETARIA MUNICIPAL DA EDUCACAO E DOS ESPORTES,06101572,LAURO MULLER,no_contract_for_org_cnpj_prefix
1863,CAMARA MUNICIPAL DE VEREADORES DE LEBON REGIS,05753341,LEBON REGIS,no_contract_for_org_cnpj_prefix
1997,COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL COMPDEC,20975923,LEBON REGIS,no_contract_for_org_cnpj_prefix
108,CAMARA MUNICIPAL DE LEOBERTO LEAL,10779622,LEOBERTO LEAL,no_contract_for_org_cnpj_prefix
107,INST. DE PREV. SOCIAL DOS SERV. PUBLICOS DO MUNICIPIO DE LEOBERTO LEAL - IPRELL,03916700,LEOBERTO LEAL,no_contract_for_org_cnpj_prefix
105,"SECRETARIA MUNICIPAL DA EDUCACAO, CULTURA E DESPORTO DE LEOBERTO LEAL SC",63866918,LEOBERTO LEAL,no_contract_for_org_cnpj_prefix
2007,CAMARA MUNICIPAL DE VEREADORES LINDOIA DO SUL,24151207,LINDOIA DO SUL,no_contract_for_org_cnpj_prefix
1934,CONSORCIO INTERMUNICIPAL DE SERVICO SOCIO ASSISTENCIAL DE ALTA COMPLEXIDADE,11177407,LINDOIA DO SUL,no_contract_for_org_cnpj_prefix
1791,FUNDACAO HOSPITALAR LINDOIA DO SUL,02445148,LINDOIA DO SUL,no_contract_for_org_cnpj_prefix
2043,"SECRETARIA MUNICIPAL DE EDUCACAO,CULTURA E ESPORTES",30786649,LINDOIA DO SUL,no_contract_for_org_cnpj_prefix
246,CONSELHO MUNICIPAL DE DESNVOLVIMENTO RURAL,72086770,LONTRAS,no_contract_for_org_cnpj_prefix
250,COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL - LONTRAS - SC,18692072,LONTRAS,no_contract_for_org_cnpj_prefix
249,FUNDACAO ARCO IRIS,03436261,LONTRAS,no_contract_for_org_cnpj_prefix
247,LONTRAS CAMARA DE VEREADORES,79354841,LONTRAS,no_contract_for_org_cnpj_prefix
251,"SECRETARIA DE EDUCACAO, CULTURA E DESPORTO DE LONTRAS",30689508,LONTRAS,no_contract_for_org_cnpj_prefix
230,LUIS ALVES CAMARA DE VEREADORES,83543538,LUIZ ALVES,no_contract_for_org_cnpj_prefix
228,SECRETARIA MUNICIPAL DE EDUCACAO DE LUIZ ALVES,63650342,LUIZ ALVES,no_contract_for_org_cnpj_prefix
1245,CAMARA MUNICIPAL DE VEREADORES DE LUZERNA,11351972,LUZERNA,no_contract_for_org_cnpj_prefix
1243,INCUBADORA TECNOLOGICA MUNICIPAL DE LUZERNA,43349668,LUZERNA,no_contract_for_org_cnpj_prefix
1246,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTES DE LUZERNA",30393547,LUZERNA,no_contract_for_org_cnpj_prefix
1237,CAMARA MUNICIPAL DE MACIEIRA,00442845,MACIEIRA,no_contract_for_org_cnpj_prefix
1238,COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL DE MACIEIRA - COMPDEC,20550680,MACIEIRA,no_contract_for_org_cnpj_prefix
1235,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES - SME.",60807113,MACIEIRA,no_contract_for_org_cnpj_prefix
1110,CONSORCIO DE DESENVOLVIMENTO ECONOMICO DO PLANALTO NORTE,20199198,MAFRA,no_contract_for_org_cnpj_prefix
1111,CONSORCIO INTERMUNICIPAL DE MOBILIDADE URBANA - CIMU,32504571,MAFRA,no_contract_for_org_cnpj_prefix
1109,DEFESA CIVIL,16825691,MAFRA,no_contract_for_org_cnpj_prefix
1107,INSTITUTO DE PREVIDENCIA  DO MUNICIPIO DE MAFRA,97457071,MAFRA,no_contract_for_org_cnpj_prefix
1104,MAFRA SECRETARIA DE ADMINISTRACAO,83108415,MAFRA,no_contract_for_org_cnpj_prefix
1105,MAFRA SECRETARIA MUNICIPAL DE FINANCAS,83108423,MAFRA,no_contract_for_org_cnpj_prefix
1108,PLANO DE ASSISTENCIA A SAUDE DOS SERVIDORES MUNICIPAIS DE MAFRA - PLASSMA,11821325,MAFRA,no_contract_for_org_cnpj_prefix
35,CAMARA MUNICIPAL DE VEREADORES DE MAJOR GERCINO,03269022,MAJOR GERCINO,no_contract_for_org_cnpj_prefix
33,SECRETARIA MUNICIPAL DE EDUCACAO,64490497,MAJOR GERCINO,no_contract_for_org_cnpj_prefix
1132,COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL - COMPDEC,19040838,MAJOR VIEIRA,no_contract_for_org_cnpj_prefix
1128,FUNDACAO MUNICIPAL DE ESPORTES DE MAJOR VIEIRA - FMEMV,60612784,MAJOR VIEIRA,no_contract_for_org_cnpj_prefix
1133,FUNDO ROTATIVO MUNICIPAL DE HABITACAO,19052840,MAJOR VIEIRA,no_contract_for_org_cnpj_prefix
1131,MAJOR VIEIRA CAMARA DE VEREADORES,83528638,MAJOR VIEIRA,no_contract_for_org_cnpj_prefix
1134,SECRETARIA MUNICIPAL DE EDUCACAO DE MAJOR VIEIRA - FUNDEB,30715600,MAJOR VIEIRA,no_contract_for_org_cnpj_prefix
2066,DEPARTAMENTO DE EDUCACAO E CULTURA,31048732,MARACAJA,no_contract_for_org_cnpj_prefix
1701,MARACAJA CAMARA DE VEREADORES,95782819,MARACAJA,no_contract_for_org_cnpj_prefix
1504,"SECRETARIA DE MEIO AMBIENTE, TURISMO E ESPORTE",61331280,MARACAJA,no_contract_for_org_cnpj_prefix
1419,CAMARA MUNICIPAL DE VEREADORES DE MARAVILHA,78485224,MARAVILHA,no_contract_for_org_cnpj_prefix
1421,COMISSAO CENTRAL ORGANIZADORA,01244124,MARAVILHA,no_contract_for_org_cnpj_prefix
1423,CONSORCIO INTEGRADO DE GESTAO PUBLICA DO ENTRE RIOS - CIGAMERIOS,18011183,MARAVILHA,no_contract_for_org_cnpj_prefix
1424,COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL - COMPDEC,20615833,MARAVILHA,no_contract_for_org_cnpj_prefix
1425,SECRETARIA DA EDUCACAO DE MARAVILHA SC,30817867,MARAVILHA,no_contract_for_org_cnpj_prefix
1422,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E DESPORTO DE MARAVILHA",06072925,MARAVILHA,no_contract_for_org_cnpj_prefix
1350,CAMARA DE VEREADORES DO MUNICIPIO DE MAREMA,07172219,MAREMA,no_contract_for_org_cnpj_prefix
1348,SECRETARIA MUNICIPAL DE EDUCACAO,63553921,MAREMA,no_contract_for_org_cnpj_prefix
308,HOSPITAL MUNICIPAL JOAO SCHREIBER,23548917,MASSARANDUBA,no_contract_for_org_cnpj_prefix
307,MASSARANDUBA CAMARA DE VEREADORES,83539668,MASSARANDUBA,no_contract_for_org_cnpj_prefix
309,SECRETARIA DE EDUCACAO,30700659,MASSARANDUBA,no_contract_for_org_cnpj_prefix
1231,COORDENADORIA MUNICIPAL DE PROTECAO E DEFESA CIVIL DE MATOS COSTA,17066620,MATOS COSTA,no_contract_for_org_cnpj_prefix
1226,HOSPITAL MUNICIPAL SAO JOAO BATISTA DE MATOS COSTA,79376596,MATOS COSTA,no_contract_for_org_cnpj_prefix
1230,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE MATOS COSTA,04256721,MATOS COSTA,no_contract_for_org_cnpj_prefix
1229,INSTITUTO MUNICIPAL DE ASSISTENCIA AOS SERVIDORES DO MUNICIPIO DE MATOS COSTA - FIMPREV,00129002,MATOS COSTA,no_contract_for_org_cnpj_prefix
1225,SECRETARIA MUNICIPAL DE EDUCACAO,60230597,MATOS COSTA,no_contract_for_org_cnpj_prefix
497,MELEIRO CAMARA DE VEREADORES,80991987,MELEIRO,no_contract_for_org_cnpj_prefix
500,"SECRETARIA DE EDUCACAO, ESPORTE, CULTURA E TURISMO",30432146,MELEIRO,no_contract_for_org_cnpj_prefix
499,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOSTO - SAMAE,10676399,MELEIRO,no_contract_for_org_cnpj_prefix
470,MIRIM DOCE CAMARA DE VEREADORES,95952289,MIRIM DOCE,no_contract_for_org_cnpj_prefix
471,SECRETARIA DA EDUCACAO DE MIRIM DOCE SC,30787943,MIRIM DOCE,no_contract_for_org_cnpj_prefix
1406,CAMARA MUNICIPAL DE VEREADORES DE MODELO,14803104,MODELO,no_contract_for_org_cnpj_prefix
1405,FUNDO MUNICIPAL DE DESENVOLVIMENTO RURAL-FUNRURAL,01508081,MODELO,no_contract_for_org_cnpj_prefix
1403,"SECRETARIA DA EDUCACAO, ASSISTENCIA SOCIAL, CULTURA, ESPORTE, TURISMO E DA SAUDE",63072155,MODELO,no_contract_for_org_cnpj_prefix
1549,CAMARA MUNICIPAL DE VEREADORES DE MONDAI,78483856,MONDAI,no_contract_for_org_cnpj_prefix
1175,CAMARA MUNICIPAL DE VEREADORES DE MONTE CARLO,04195311,MONTE CARLO,no_contract_for_org_cnpj_prefix
1176,FUNDACAO MUNICIPAL DE ESPORTES DE MONTE CARLO,05004907,MONTE CARLO,no_contract_for_org_cnpj_prefix
1172,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E DESPORTO",64517672,MONTE CARLO,no_contract_for_org_cnpj_prefix
1173,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,74014820,MONTE CARLO,no_contract_for_org_cnpj_prefix
1120,FUNDACAO MUNICIPAL DE ESPORTES DE MONTE CASTELO,11179748,MONTE CASTELO,no_contract_for_org_cnpj_prefix
1119,FUNDO MUNICIPAL DE SAUDE,10456319,MONTE CASTELO,no_contract_for_org_cnpj_prefix
1117,MUNICIPIO DE MONTE CASTELO,83102525,MONTE CASTELO,no_contract_for_org_cnpj_prefix
1121,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTES DE MONTE CASTELO",30744711,MONTE CASTELO,no_contract_for_org_cnpj_prefix
1937,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE MORRO DA FUMACA - FUMAF,11411583,MORRO DA FUMACA,no_contract_for_org_cnpj_prefix
1881,INSTITUTO DE MEDICINA MEIO AMBIENTE E NATUROLOGIA,06143781,MORRO DA FUMACA,no_contract_for_org_cnpj_prefix
1716,MORRO DA FUMACA CAMARA MUNICIPAL,97475446,MORRO DA FUMACA,no_contract_for_org_cnpj_prefix
2032,"SECRETARIA DO SISTEMA DE EDUCACAO, ESPORTE, CULTURA E TURISMO",30668522,MORRO DA FUMACA,no_contract_for_org_cnpj_prefix
2072,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO (SAMAE) - MORRO DA FUMACA,31739132,MORRO DA FUMACA,no_contract_for_org_cnpj_prefix
510,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,02810586,MORRO GRANDE,no_contract_for_org_cnpj_prefix
509,MORRO GRANDE CAMARA,02384560,MORRO GRANDE,no_contract_for_org_cnpj_prefix
507,MUNICIPIO DE MORRO GRANDE,95782785,MORRO GRANDE,no_contract_for_org_cnpj_prefix
511,SECRETARIA MUNICIPAL DE EDUCACAO DE MORRO GRANDE,30308261,MORRO GRANDE,no_contract_for_org_cnpj_prefix
508,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,00652007,MORRO GRANDE,no_contract_for_org_cnpj_prefix
123,FUNDACAO CULTURAL DE NAVEGANTES,04238035,NAVEGANTES,no_contract_for_org_cnpj_prefix
121,FUNDACAO HOSPITALAR MUNICIPAL DE NAVEGANTES,95313581,NAVEGANTES,no_contract_for_org_cnpj_prefix
122,FUNDACAO MUNICIPAL DE ESPORTE,04238015,NAVEGANTES,no_contract_for_org_cnpj_prefix
126,FUNDACAO MUNICIPAL DE VIGILANCIA DE NAVEGANTES,07589379,NAVEGANTES,no_contract_for_org_cnpj_prefix
124,INSTITUTO AMBIENTAL DE NAVEGANTES - IAN,05052722,NAVEGANTES,no_contract_for_org_cnpj_prefix
128,SECRETARIA MUNICIPAL DA EDUCACAO,30481875,NAVEGANTES,no_contract_for_org_cnpj_prefix
125,SECRETARIA MUNICIPAL DE EDUCACAO DE NAVEGANTES,06078908,NAVEGANTES,no_contract_for_org_cnpj_prefix
1379,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES",61240026,NOVA ERECHIM,no_contract_for_org_cnpj_prefix
1368,CAMARA MUNICIPAL DE VEREADORES DE NOVA ITABERABA,04562315,NOVA ITABERABA,no_contract_for_org_cnpj_prefix
1366,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA, ESPORTES E TURISMO",61539026,NOVA ITABERABA,no_contract_for_org_cnpj_prefix
67,CAMARA MUNICIPAL DE VEREADORES DE NOVA TRENTO,04302508,NOVA TRENTO,no_contract_for_org_cnpj_prefix
69,COORDENADORIA MUNICIPAL DE DEFESA CIVIL DE NOVA TRENTO,15046464,NOVA TRENTO,no_contract_for_org_cnpj_prefix
68,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE NOVA TRENTO,04529689,NOVA TRENTO,no_contract_for_org_cnpj_prefix
64,SECRETARIA MUNICIPAL DE EDUCACAO,64053787,NOVA TRENTO,no_contract_for_org_cnpj_prefix
66,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,95785267,NOVA TRENTO,no_contract_for_org_cnpj_prefix
453,CAMARA MUNICIPAL DE NOVA VENEZA,73964637,NOVA VENEZA,no_contract_for_org_cnpj_prefix
455,COMISSAO MUNICIPAL DE DEFESA CIVIL DE NOVA VENEZA,15496267,NOVA VENEZA,no_contract_for_org_cnpj_prefix
456,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE NOVA VENEZA,22623983,NOVA VENEZA,no_contract_for_org_cnpj_prefix
457,SECRETARIA MUNICIPAL DE EDUCACAO DE NOVA VENEZA,30741001,NOVA VENEZA,no_contract_for_org_cnpj_prefix
1388,COMPDEC COORDENADORIA MUNICIPAL DE PROTECAO E DE DEFESA CIVIL,29904428,NOVO HORIZONTE,no_contract_for_org_cnpj_prefix
1386,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS MUNICIPAIS DE NOVO HORIZONTE - IPAM,05416258,NOVO HORIZONTE,no_contract_for_org_cnpj_prefix
1389,SECRETARIA MUNICIPAL DE EDUCACAO CULTURA E ESPORTES,30745436,NOVO HORIZONTE,no_contract_for_org_cnpj_prefix
267,BIBLIOTECA PUBLICA MUNICIPAL JAYME MASON,80164908,ORLEANS,no_contract_for_org_cnpj_prefix
270,CAMARA MUNICIPAL DE VEREADORES DE ORLEANS,04308811,ORLEANS,no_contract_for_org_cnpj_prefix
271,CONSORCIO INTERMUNICIPAL DE SANEAMENTO AMBIENTAL,08486180,ORLEANS,no_contract_for_org_cnpj_prefix
272,FAMOR - FUNDACAO AMBIENTAL MUNICIPAL DE ORLEANS,09388320,ORLEANS,no_contract_for_org_cnpj_prefix
266,SECRETARIA MUNICIPAL DE EDUCACAO,61157385,ORLEANS,no_contract_for_org_cnpj_prefix
268,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,82559154,ORLEANS,no_contract_for_org_cnpj_prefix
1547,CAMARA DE VEREADORES DE OTACILIO COSTA,78474897,OTACILIO COSTA,no_contract_for_org_cnpj_prefix
1832,ESCOLA DE EDUCAO INFANTIL FAVO DE MEL,04403506,OTACILIO COSTA,no_contract_for_org_cnpj_prefix
1831,ESCOLA ISOLADA MUNICIPAL NAMIR ALVES FIGUEIREDO,04403496,OTACILIO COSTA,no_contract_for_org_cnpj_prefix
1554,FUNDACAO MUNICIPAL DE DESPORTOS,78493129,OTACILIO COSTA,no_contract_for_org_cnpj_prefix
1733,INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE OTACILIO COSTA - IPAM,00898427,OTACILIO COSTA,no_contract_for_org_cnpj_prefix
1833,NUCLEO MUNICIPAL PADRE MANOEL DA NOBREGA,04403538,OTACILIO COSTA,no_contract_for_org_cnpj_prefix
2063,SECRETARIA MUNICIPAL DE EDUCACAO DE OTACILIO COSTA,31032104,OTACILIO COSTA,no_contract_for_org_cnpj_prefix
1266,CAMARA MUNICIPAL DE VEREADORES DE OURO,00083494,OURO,no_contract_for_org_cnpj_prefix
1268,CONSELHO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESC,00914624,OURO,no_contract_for_org_cnpj_prefix
1270,CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DO MEIO OESTE  CONTESTADO,19678109,OURO,no_contract_for_org_cnpj_prefix
1263,ESCOLA MUNICIPAL FELISBERTO VILARINO DUTRA,80626849,OURO,no_contract_for_org_cnpj_prefix
1267,FUNDACAO MUNICIPAL DE DESPORTOS DE OURO,00345542,OURO,no_contract_for_org_cnpj_prefix
1269,SECRETARIA MUNICIPAL DE EDUCACAO DE OURO,06073066,OURO,no_contract_for_org_cnpj_prefix
1264,SERVICO INTERMUNICIPAL DE RECICLAGEM DE LIXO,80635246,OURO,no_contract_for_org_cnpj_prefix
1320,CAMARA MUNICIPAL DE OURO VERDE,04041533,OURO VERDE,no_contract_for_org_cnpj_prefix
1319,INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE OURO VERDE,01234208,OURO VERDE,no_contract_for_org_cnpj_prefix
1321,SECRETARIA/COORDENADORIA DE EDUCACAO,30709269,OURO VERDE,no_contract_for_org_cnpj_prefix
1330,CAMARA MUNICIPAL DE VEREADORES DE PAIAL,07277022,PAIAL,no_contract_for_org_cnpj_prefix
1328,"SECRETARIA MUNICIPAL DE EDUCACAO, ESPORTES E CULTURA",60719906,PAIAL,no_contract_for_org_cnpj_prefix
462,CAMARA MUNICIPAL DE VEREADORES DE PAINEL,01646639,PAINEL,no_contract_for_org_cnpj_prefix
463,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA DE PAINEL - SC,30587046,PAINEL,no_contract_for_org_cnpj_prefix
1542,CAMARA MUNICIPAL DE PALHOCA,75813675,PALHOCA,no_contract_for_org_cnpj_prefix
1827,DEPARTAMENTO DE TRANSPORTE E TRANSITO DE PALHOCA,04308210,PALHOCA,no_contract_for_org_cnpj_prefix
1909,FACULDADE MUNICIPAL DE PALHOCA,07933452,PALHOCA,no_contract_for_org_cnpj_prefix
2006,FUNDACAO MUNICIPAL DE ESPORTE E CULTURA DE PALHOCA,23984846,PALHOCA,no_contract_for_org_cnpj_prefix
1880,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE PALHOCA,06139152,PALHOCA,no_contract_for_org_cnpj_prefix
1519,GUARDA MUNICIPAL DE PALHOCA,63084556,PALHOCA,no_contract_for_org_cnpj_prefix
2045,SECRETARIA MUNICIPAL DE EDUCACAO,30793991,PALHOCA,no_contract_for_org_cnpj_prefix
1941,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO DE PALHOCA - SAMAE,11594126,PALHOCA,no_contract_for_org_cnpj_prefix
1453,CAMARA MUNICIPAL DE VEREADORES DE PALMA SOLA,01653064,PALMA SOLA,no_contract_for_org_cnpj_prefix
1454,FUNDACAO CULTURAL DE PALMA SOLA,09291701,PALMA SOLA,no_contract_for_org_cnpj_prefix
1451,FUNDO MUNICIPAL DE PROTECAO E DEFESA CIVIL,63943263,PALMA SOLA,no_contract_for_org_cnpj_prefix
1450,SECRETARIA DA EDUCACAO E ESPORTES,62857205,PALMA SOLA,no_contract_for_org_cnpj_prefix
473,CAMARA MUNICIPAL DE VEREADORES DE PALMEIRAS / SC,01630213,PALMEIRA,no_contract_for_org_cnpj_prefix
472,MUNICIPIO DE PALMEIRA,01610566,PALMEIRA,no_contract_for_org_cnpj_prefix
474,SECRETARIA DE EDUCACAO - PALMEIRA,31170179,PALMEIRA,no_contract_for_org_cnpj_prefix
1411,CAMARA MUNICIPAL DE VEREADORES DE PALMITOS,04834120,PALMITOS,no_contract_for_org_cnpj_prefix
1412,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTES DE PALMITOS",30677758,PALMITOS,no_contract_for_org_cnpj_prefix
1114,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES DO MUNICIPIO DE PAPANDUVA-SC,05516347,PAPANDUVA,no_contract_for_org_cnpj_prefix
1113,PAPANDUVA CAMARA DE VEREADORES,83493726,PAPANDUVA,no_contract_for_org_cnpj_prefix
1116,SECRETARIA DE EDUCACAO DE PAPANDUVA,30727128,PAPANDUVA,no_contract_for_org_cnpj_prefix
1115,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO - SAMAE,07767665,PAPANDUVA,no_contract_for_org_cnpj_prefix
1778,IMASP - INSTITUTO MUNICIPAL DE ASSISTENCIA E PREVIDENCIA DE PARAISO/SC,02042392,PARAISO,no_contract_for_org_cnpj_prefix
1493,SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA DE PARAISO,60084427,PARAISO,no_contract_for_org_cnpj_prefix
1126,PASSO DE TORRES CAMARA MUNICIPAL DE VEREADORES,95782835,PASSO DE TORRES,no_contract_for_org_cnpj_prefix
1127,SECRETARIA DA EDUCACAO E CULTURA DE PASSO DE TORRES DE SANTA CATARINA,30934655,PASSO DE TORRES,no_contract_for_org_cnpj_prefix
1303,CAMARA MUNICIPAL DE VEREADORES DE PASSOS MAIA,11894220,PASSOS MAIA,no_contract_for_org_cnpj_prefix
1301,SECRETARIA MUNICIPAL DE EDUCACAO E ESPORTES - SME,59958674,PASSOS MAIA,no_contract_for_org_cnpj_prefix
28,INST.DE PREV. SOCIAL DOS SERV. PUBLICOS DO MUNICIPIO DE PAULO LOPES - IPRELOPES,03933794,PAULO LOPES,no_contract_for_org_cnpj_prefix
25,SECRETARIA MUNICIPAL DE EDUCACAO,62800397,PAULO LOPES,no_contract_for_org_cnpj_prefix
276,CAMARA MUNICIPAL DE VEREADORES DE PEDRAS GRANDES,04491277,PEDRAS GRANDES,no_contract_for_org_cnpj_prefix
273,FUNDACAO MUNICIPAL DO MEIO AMBIENTE DE PEDRAS GRANDES - FUMPEG,46595918,PEDRAS GRANDES,no_contract_for_org_cnpj_prefix
277,"SECRETARIA MUNICIPAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE PEDRAS GRANDES SC",31105198,PEDRAS GRANDES,no_contract_for_org_cnpj_prefix
274,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,80490758,PEDRAS GRANDES,no_contract_for_org_cnpj_prefix
195,ASSOCIACAO DE PAIS E PROFESSORES DA ESCOLA MUNICIPAL ESPECIAL AMOR PERFEITO,03113044,PENHA,no_contract_for_org_cnpj_prefix
199,COMPANHIA DE DESENVOLVIMENTO E URBANIZACAO DA PENHA,78271251,PENHA,no_contract_for_org_cnpj_prefix
198,INSTITUTO MUNICIPAL DO MEIO AMBIENTE DE PENHA - IMA,38484864,PENHA,no_contract_for_org_cnpj_prefix
194,PENHA CAMARA DE VEREADORES,83551515,PENHA,no_contract_for_org_cnpj_prefix
1289,CAMARA MUNICIPAL DE VEREADORES DE PERITIBA/SC,09300643,PERITIBA,no_contract_for_org_cnpj_prefix
1290,SECRETARIA MUNICIPAL DE EDUCACAO DE PERITIBA,30984575,PERITIBA,no_contract_for_org_cnpj_prefix
205,CAMARA MUNICIPAL DE PESCARIA BRAVA,17481072,PESCARIA BRAVA,no_contract_for_org_cnpj_prefix
1910,CAMARA MUNICIPAL DE PETROLANDIA,08515854,PETROLANDIA,no_contract_for_org_cnpj_prefix
2044,SECRETARIA DE EDUCACAO E CULTURA DO MUNICIPIO DE PETROLANDIA SC,30787127,PETROLANDIA,no_contract_for_org_cnpj_prefix
1399,CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO DA INFRAESTRUTURA RODOVIARIA - CIDIR,11117243,PINHALZINHO,no_contract_for_org_cnpj_prefix
