source_id,objeto,orgao_cnpj,orgao_nome,uf,municipio,data_encerramento,link_oficial,ranking,ranking_score,ranking_confianca,motivo,fatores_positivos
sc-59968,"Contratação de serviços de manutenção que excedam os serviços de manutenção periódica preventiva para a célula do helicóptero Augusta, modelo AW119MKII, Koala, pertencente a PMSC.",,Polícia Militar do Estado de Santa Catarina - PM/SC,SC,,,https://compras.sc.gov.br/editais/59968,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59826,"Pagamento  de  taxa  de  publicação  do  artigo ""Smart Water and Sanitation 4.0:  A Systematic Review of Industry 4.0 Technologies in Urban Water   Systems,   com   coautoria   da   docente Luciana   ",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59826,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59744,"Contratação do profissional artístico Mateus Guimaraes Goulart, para ministrar o curso “Curso de  pintura  e    desenho    a    carvão”,    a    ser    realizado    nos    dias    25/05,    26/05,    ",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59744,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59357,"Contratação de empresa para fornecimento e instalação de container tipo reefer, de 20 pés (6 metros), adaptado para uso como escritório, incluindo lavabo, com isolamento térmico, instalação elétrica e",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59357,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59790,"Aquisição de papel higiênico para atendimento das demandas institucionais do Instituto do Meio Ambiente de Santa Catarina - IMA, com distribuição centralizada pelo Almoxarifado, visando suprir as nece",,Instituto do Meio Ambiente - IMA,SC,,,https://compras.sc.gov.br/editais/59790,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59197,"Registro de Preços para futura e eventual aquisição de armadilhas fotográficas (câmeras trap) com o fornecimento de carregadores de pilhas AA,  pilhas recarregáveis AA e cartões de memória para o Inst",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59197,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59785,"Contratação de concessionária autorizada para realização de revisão preventiva, em razão da garantia de fábrica, em 1 (uma) viatura da frota da Polícia Civil de Santa Catarina.",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/59785,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59748,"Contratação da solução ""CIASC ATD – Solução de Área de Trabalho Digital"", baseada na plataforma Google Workspace, para disponibilização de ferramentas integradas de produtividade, colaboração e comuni",,Agência de Regulação de Serviços Públicos de Santa Catarina - ARESC,SC,,,https://compras.sc.gov.br/editais/59748,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59743,Aquisição de itens de informática,,Secretaria de Estado de Justiça e Reintegração Social - SEJURI,SC,,,https://compras.sc.gov.br/editais/59743,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59651,"Contratação  de  serviços  especializados  de  tecnologia  da  informação  e  comunicação  –  Serviço de  Área  de  Trabalho  Digital  baseado  em  Google  Workspace,  solução  integrada  de  e-mail, ",,Instituto de Previdência do Estado de Santa Catarina - IPREV,SC,,,https://compras.sc.gov.br/editais/59651,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59572,"Contratação  da  solução  CIASC  ATD  –  Solução  de  Área  de  Trabalho  Digital baseada  na  plataforma  Google  Workspace,  abrangendo  licenças  anuais  da  plataforma Google Workspace (Linha Ente",,Polícia Científica de Santa Catarina,SC,,,https://compras.sc.gov.br/editais/59572,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59789,"Aquisição de cota de patrocínio para a FIN Brasil 2026 , a ser realizada nos dias12e13 de maio de 2026, em Itajaí (SC).",,Secretaria de Estado do Turismo - SETUR,SC,,,https://compras.sc.gov.br/editais/59789,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59465,Inexigibilidade de licitação para aquisição de 11 (onze) inscrições para membros(as) da Defensoria Pública do Estado de Santa Catarina (DPESC) no XVII Congresso Nacional das Defensoras e Defensores Pú,,Defensoria Pública do Estado de Santa Catarina - DPE,SC,,,https://compras.sc.gov.br/editais/59465,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59540,Contratação de oficineiro/professor de Música para oficina de arte na Casa de Campo Gov. Hercílio Luz,,Fundação Catarinense de Cultura - FCC,SC,,,https://compras.sc.gov.br/editais/59540,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59597,"CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA CONSTRUÇÃO DA NOVA SALA DE RADIOTERAPIA DO HOSPITAL E MATERNIDADE TEREZA RAMOS, LOCALIZADO NA RUA MAL. DEODORO, 799 – CENTRO, LAGES – SC, 88501-001 – 02 LOTES",,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/59597,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59534,"Contratação de concessionária autorizada para realização de revisão preventiva, em razão da garantia de fábrica, Viatura Placa -SGY7G61 - MMC/L200 -2023/2024- km19.735 - 2º Revisão da frota da Polícia",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/59534,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59822,"Contratação de profissional para ministrar 2 palestras “Contos da DonaKarabá”, na escola Dom Jaime de Barros Câmara para público infantil e professoras da escola, e 3h/a de oficina ‘Expressão corporal",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59822,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59353,"Registro de preços para futura e eventual aquisição de Órteses, Próteses e Materiais Especiais (OPME), com cedência de materiais/equipamentos em comodato para a Secretaria de Estado da Saúde.",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59353,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59892,"Pagamento de inscrições para duas discentes Maria Eduarda e Larissa Vitória que iram participar  do  XXII  Simpósio  de  Fisioterapia  Respiratória,  Cardiovascular  e  em  Terapia Intensiva  a  ser  ",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59892,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59703,"Contratação  de  2  (duas)  apresentações  Artísticas  da  Cia  La  Vaca  de  Artes  Cenicas,  espetáculo Revista Íntima, a acontecer em 20 e 23/05/2026, Em Joinville e em Palhoça. Projeto Revista Ínt",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59703,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59881,Registro de preço para futura e eventual aquisição de quadriciclos para o Corpo de Bombeiros Militar de Santa Catarina,,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59881,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60004,"Contratação de concessionária autorizada para realização de revisão preventiva, em razão da garantia de fábrica, em 1 (uma) viatura da frota da Polícia Civil de Santa Catarina.",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/60004,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60077,"Pagamento de pró-labore ao profissional Graduado em psicologia Luciano Pedro Estevão para ministrar 36 horas de oficina de expressão corporal, no projeto de extensão OLHARES DA VILA FORTALEZA em Balne",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/60077,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59791,Aquisição de materiais de expediente para atender as necessidades do IMETRO/SC.,,Instituto de Metrologia de Santa Catarina - IMETRO/SC,SC,,,https://compras.sc.gov.br/editais/59791,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59469,"Aquisição de gêneros alimentícios, água e gás para a UDESC.",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59469,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59406,"Registro de preços para futura e eventual aquisição de  Órteses, Próteses e Materiais Especiais (OPME), em regime de consignação por  Dispensa de Licitação, para atendimento da demanda da Superintendê",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59406,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59955,Contratação de empresa especializada para confecção e fornecimento de placas de homenagem em inox e pins personalizados para uso institucional da Secretaria de Estado do Meio Ambiente e da Economia Ve,,Secretaria de Estado do Meio Ambiente e da Economia Verde,SC,,,https://compras.sc.gov.br/editais/59955,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59836,Dispensa de licitação para aquisição de espelhos convexos.,,Defensoria Pública do Estado de Santa Catarina - DPE,SC,,,https://compras.sc.gov.br/editais/59836,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59593,"Locação mensal de Nobreak (UPS) de médio porte (10 kVA) com tecnologia TrueOn-Line (dupla conversão), tensão 220V, incluindo fornecimento, instalação, manutenção preventiva e corretiva, suporte técnic",,Departamento Estadual de Trânsito - DETRAN/SC,SC,,,https://compras.sc.gov.br/editais/59593,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59941,Aquisição de vasos de cimento e polietileno para jardim,,Fundação Catarinense de Cultura - FCC,SC,,,https://compras.sc.gov.br/editais/59941,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59600,"Contratação de inscrição de 6 servidores (4 servidores da DIOR e 2 servidores da DIGF) no “II Congresso Nacional do Conselho Nacional de Secretários Estaduais do Planejamento – CONSEPLAN”, a ser reali",,Secretaria de Estado da Fazenda - SEF,SC,,,https://compras.sc.gov.br/editais/59600,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59467,"Execução,    pela Celesc   Distribuição   S.A,   de Obra  no  Sistema  Elétrico  de Distribuição, destinada a atender     à     solicitação     do Protocolo  de  Nº  8065764186, cujo local de execução",,Polícia Científica de Santa Catarina,SC,,,https://compras.sc.gov.br/editais/59467,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59730,Pagamento de inscrição da servidora da ESAG/UDESC Prof.ª Sulivan Desirée Fischer no evento 15º Congresso Ibero-Americano de Metodologias de Investigação a ser realizado entre os dias 14 e 16 de julho ,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59730,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60025,Aquisição de material elétrico para a UDESC Joinville/SC,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/60025,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59809,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE CONSTRUÇÃO DE QUADRAS EM 03 UNIDADES ESCOLARES PERTENCENTES À SECRETARIA DE ESTADO DA EDUCAÇÃO/SC – 03 LOTES.,,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/59809,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59653,"Contratação de empresa para fornecimento de cessão de uso de espaço ativado (estande) com 48m², destinado à divulgação do destino Santa Catarina na feira Expo Turismo Paraná 2026, a ser realizado na c",,Secretaria de Estado do Turismo - SETUR,SC,,,https://compras.sc.gov.br/editais/59653,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59828,Aquisição de 30 (trinta) prismas veiculares com a frase “veículo em exame”,,Departamento Estadual de Trânsito - DETRAN/SC,SC,,,https://compras.sc.gov.br/editais/59828,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59903,"A presente licitação tem como objeto a seleção da proposta mais vantajosa para a contratação de empresa especializada em implementação de imunidade tributária para realizar a análise, orientação e imp",,Centro de Informática e Automação de Santa Catarina - CIASC,SC,,,https://compras.sc.gov.br/editais/59903,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60023,"Contratação do docente Rafael Dall'Agnol, com carga horária de 15 horas aula,para ministrar o curso Planilha de Custos e Formação de Preços para a CASAN em 10 e 11/06/26",,Fundação Escola de Governo - ENA,SC,,,https://compras.sc.gov.br/editais/60023,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59927,"AQUISIÇÃO DE ELEMENTOS DE FIXAÇÃO, PARA UTILIZAÇÃO IMEDIATA NOS CONTRAPESOS E TRIPPERS DO TERMINAL GRANELEIRO DA SCPAR PORTO DE SÃO FRANCISCO DO SUL S/A.",,SCPAR Porto de São Francisco do Sul S/A,SC,,,https://compras.sc.gov.br/editais/59927,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59520,"Contratação   da   docente   Marcella   Facó   Soares   para   ministrar   a   disciplina Informação  Regulatória,  com  carga  horária  de  18  horas  aula  do  Curso  de  Pós-Graduação Governança e ",,Fundação Escola de Governo - ENA,SC,,,https://compras.sc.gov.br/editais/59520,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59526,"Registro de preços para futura e eventual Aquisição de materiais de enfermaria e cirurgia, por Dispensa de Licitação, para atendimento da demanda da Gerência GEJUD, conforme especificações constantes ",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59526,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59823,Registro de preços para futura e eventual aquisição de Ração Humana de 24 horas para o Corpo de Bombeiro Militar de Santa Catarina.,,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59823,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59589,"Pagamento de pró-labore ao profissional RICARDO WESCHENFELDER para ministrar 36 horas de oficina de escrita de roteiro, no projeto de extensão OLHARES DA VILA FORTALEZA, em Balneário Camboriú entre os",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59589,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59700,"Pagamento Anuidade, exercício 2026 CONSAD - Conselho Nacional dos Secretários de Administração",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59700,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59761,"Contratação de profissional para ministrar palestra “A rítmica Afro-Brasileira em obras pianísticas da música de concerto” em 01/06/2026, no CEART. Público: estudantes de Música, outros. Projeto de ex",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59761,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59797,Pagamento de inscrição de 5 alunos no XVI Congresso Brasileiro de Queimaduras (CBQ) que  será  realizado  na  cidade  de  Campinas/SP  entre  os  dias  11  e  12  de  junho  de 2026.Edital PAEX,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59797,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59162,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM SERVIÇOS DE ENGENHARIA OU ARQUITETURA PARA REFORMA E AMPLIAÇÃO DE 03 UNIDADES ESCOLARES PERTENCENTES À SECRETARIA DE ESTADO DA EDUCAÇÃO/SC, 03 LOTES.",,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/59162,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59869,"Contratação  de  empresa  especializada  para  o  fornecimento  de  placas  personalizadas  em  acrílico, destinadas à sinalização de ambientes da Fundação Escola de Governo –ENA",,Fundação Escola de Governo - ENA,SC,,,https://compras.sc.gov.br/editais/59869,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60092,Aquisição de equipamentos logísticos destinados ao atendimento das demandas do Almoxarifado Central para a Secretaria de Estado da Educação.,,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/60092,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59851,"Registro de preços para futura e eventual aquisição de materiais de enfermaria, cirurgia e de uso médico, através de Dispensa de Licitação, para atendimento da demanda das unidades hospitalares e admi",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59851,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59853,Processo para contratação de empresa especializada para a prestação do serviço de locação de nobreaks para o data center do Centro de Processamento de Dados do CORPO DE BOMBEIROS MILITAR DE SANTA CATA,,Corpo de Bombeiros Militar - CBM/SC - Fundo de Melhoria,SC,,,https://compras.sc.gov.br/editais/59853,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59068,Empenho para pagamento de inscrição da discente Isadora dos Santos Cardias participar do Congresso de Simulação Clínica - SUN Brasil 2026 na cidade de São Paulo/SP de 28 a 30 de maio. EDITAL 003/2026/,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59068,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59299,"Pagamento de inscrição da Prof. Dra. Lenita de Cassia Moura Stefani para participar do evento: “2026 PSA Annual Meeting”, que irá ocorrer no período de 10 a 13 de julho de 2026, na cidade de Toronto, ",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59299,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59564,"Registro de preços para futura e eventual Aquisição de Órteses, Próteses e Materiais Especiais (OPME),  por Dispensa de Licitação, para atendimento da  demanda das Unidades Hospitalares da Secretaria ",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59564,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59662,"Registro de preços para futura e eventual aquisição de  Órteses, Próteses e Materiais Especiais (OPME), em regime de consignação por Dispensa de Licitação, para atendimento da demanda da Superintendên",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59662,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59987,"Contratação de serviços de execução de mobiliário planejado para utilização nas novas dependências da Superintendência Regional de Polícia Científica  em Balneário Camboriú, sito à Rua Alvin Bauer, nº",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59987,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59726,Dispenda de Licitação para contratação da empresa Centro de Informática e Automação do Estado de Santa Catarina – CIASC para prestação de serviço especializado de tecnologia da informação e comunicaçã,,Departamento Estadual de Trânsito - DETRAN/SC,SC,,,https://compras.sc.gov.br/editais/59726,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59330,Contratação de serviços de manutenção para o jardim da Coordenadoria Regional de Tubarão.,,Instituto do Meio Ambiente - IMA,SC,,,https://compras.sc.gov.br/editais/59330,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59569,Contratação  da  profissional  externa  (doutora)  Karla  Garcia  Luiz  para  ministrar  o  curso “Reflexões  sobre  uma  Educação  Sexual  Emancipatória  e  Inclusiva  –  Edição  2026”  de 04/05 a 05,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59569,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59414,"Aquisição de materiais químicos para Conservação e Restauro do acervo de Obras Raras de Santa Catarina no Laboratório de Conservação, Restauração e Encadernação (LACRE) - BPSC",,Fundação Catarinense de Cultura - FCC,SC,,,https://compras.sc.gov.br/editais/59414,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59550,Contratação de serviços de  internação/acolhimento para atendimento de demanda judicial para a Secretaria de Estado da Saúde.,,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59550,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59765,"Pagamento de pró-labore a profissional BERENICE QUEIROZ DA COSTA por Curso com tema “Registros das narrativas da Infância, por Manuel de Barros, literatura e cerâmica como formas complementares de exp",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59765,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59911,"Registro de preços para futura e eventual aquisição de Órteses, Próteses e Materiais  Especiais (OPME), em regime de consignação, com cedência de materiais/equipamentos em comodato para a Secretaria d",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59911,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59804,"Aquisição por importação de material permanente (fonte HiPIMS Pulser, modelo HIPSTER 6, 6kW -Ionautics), a ser utilizados em equipamentos em Laboratórios do CMU da UDESC Joinville. Projeto:Atualização",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59804,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59753,Contratação de Serviço de Manutenção de Conjuntos de Equipamentos de Proteção Respiratória (EPR) e Teste Hidrostáticos de Cilindros para o Centro de Ensino Bombeiro Militar.,,Corpo de Bombeiros Militar - CBM/SC - Fundo de Melhoria,SC,,,https://compras.sc.gov.br/editais/59753,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60029,"Aquisição de lâmpadas para microscópios cirúrgicos da marca Zeiss, destinadas à manutenção  da  continuidade,  segurança  e  regularidade  dos  procedimentos  cirúrgicos  realizados pelo Hospital Gove",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/60029,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59222,"Aquisição de 12 (doze) ventiladores de parede, para atender às necessidades do Complexo Administrativo da Polícia Civil de Santa Catarina.",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/59222,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59956,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS ESPECIALIZADOS DE ENGENHARIA PARA EXECUÇÃO DAS OBRAS DE ADEQUAÇÃO, OBRAS COMPLEMENTARES E PAVIMENTAÇÃO DE ACESSOS E REFÚGIOS NA RODOVIA SC-484, TRECHO",,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/59956,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59796,"Pagamento da taxa de inscrição para o presidente da uMoov Consultoria Marcele Leticia dos Santos Vieira participar do ENEJ 2026, evento que será realizado na cidade de Belo Horizonte/MG nos dias 27 a ",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59796,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59604,"Solicitação de contratação, por meio de dispensa de licitação, em razão da  emergencialidade do serviço de manutenção corretiva com aplicação de peça (bomba injetora de contraste da tomografia) para o",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59604,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59549,"Contratação de serviços de reabilitação  (psicologia, fonoaudiologia, fisioterapia e terapia ocupacional) para atendimento de demandas judiciais da Secretaria de Estado da Saúde",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59549,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59328,"Fornecimento de água mineral por meio do sistema de registro de preços, para o Tribunal de Contas do Estado de Santa Catarina.",,Tribunal de Contas do Estado de Santa Catarina - TCE,SC,,,https://compras.sc.gov.br/editais/59328,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59297,"Chamamento público visando a prospecção de LOCAÇÃO DE IMÓVEL, na cidade de Chapecó/SC, para atender às necessidades públicas referente a prestação de serviços periciais aos servidores públicos do Esta",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59297,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59898,"Contratação do profissional externo (doutor) Douglas Bahr Leutprech para mediar o curso “Grupo de Estudos Cultura Digital e Escola – 7ª edição”, de 10 horas, de 28/05 a 07/07, no  formato  online.  Re",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59898,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59997,Serviços de acolhimento institucional a idoso com loga duração e por determinação judicial -Autos nº 5000371-27.2026.8.24.0064/SCAcolhimento de C.I.F.,,"Secretaria de Estado da Assistência Social, Mulher e Família",SC,,,https://compras.sc.gov.br/editais/59997,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59375,"Contratação de serviços de  transporte de cargas, com fornecimento de veículo tipo caminhão carroceria baú, motorista e ajudante, para o transporte por quilômetro rodado de materiais de consumo, bens ",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59375,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59488,"Contratação de empresa especializada para fornecimento de subscrição de licenças, 320 contas
da solução corporativa Google Workspace Enterprise, nas modalidades Starter, Standard e Plus,
visando atend",,Defesa Cívil - DC,SC,,,https://compras.sc.gov.br/editais/59488,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59213,"Pagamento de inscrição da servidora da ESAG/UDESC Prof.ª Dannyela da Cunha Lemos no evento XXXVII Innovation Conference ISPIM - 2026, que será realizado em Granada/Espanha, de 07 a 10 de junho de 2026",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59213,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59671,"Contratação de serviço denominado ""CIASC ATD - Solução de área de trabalhodigital"".",,Procuradoria Geral do Estado de Santa Catarina - PGE,SC,,,https://compras.sc.gov.br/editais/59671,NO_GO,0,HIGH,Sem identificação do órgão,
sc-60069,"Registro de preços para futura e eventual aquisição de quadro branco didático, quadro branco magnético e quadro mural, destinados às escolas da Rede Estadual de Ensino de Santa Catarina para a Secreta",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/60069,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59862,"Pagamento de inscrição para o discente Cauê Fernandes dos Santos que irá participar do XII Congresso Brasileiro em Estudos do Lazer e XXI Seminário “O Lazer em debate”, a ser realizado na cidade de Sa",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59862,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59682,"Contratação de empresa para fornecimento de cessão de uso de espaço ativado (estande) com 119m², destinado à participação da SETUR, para a promoção do destino Santa Catarina, na feira Wine South Ameri",,Secretaria de Estado do Turismo - SETUR,SC,,,https://compras.sc.gov.br/editais/59682,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59282,"Contratação de serviço de manutenção para um gerador de nitrogênio marca PEAK, instalado na Superintendência Regional de Polícia Científica em Florianópolis.",,Polícia Científica de Santa Catarina,SC,,,https://compras.sc.gov.br/editais/59282,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59614,AQUISIÇÃO E INSTALAÇÃO DE PERSIANAS VERTICAIS PARA AS SALAS DO SETOR DE OBRAS RARAS E DO SISTEMA DE BIBLIOTECAS PÚBLICAS DE SANTA CATARINA,,Fundação Catarinense de Cultura - FCC,SC,,,https://compras.sc.gov.br/editais/59614,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59749,Pagamento  de inscrição (ingressos)  para 5  (cinco)  alunos  de  graduação e  5  (cinco)  servidores docentes da ESAG/UDESC no evento Empreende Brazil Conference 2026 que será realizado em Florianópo,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59749,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59093,"Contratação de empresa especializada para o fornecimento de solução de videowall, com decodificador (player) e com os acessórios necessários de cabos e de suporte de fixação das telas na parede, bem c",,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - EPAGRI,SC,,,https://compras.sc.gov.br/editais/59093,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59489,"Contratação de serviços especializados para sustentação, manutenção corretiva e evolução da Plataforma digital de serviços ao cidadão SC Fácil.",,Secretaria de Estado de Ciência Tecnologia e Inovação,SC,,,https://compras.sc.gov.br/editais/59489,NO_GO,0,HIGH,Sem identificação do órgão,
