entity_id,razao_social,municipio,distancia_km,source,status,blocker,ultima_tentativa,acao_recomendada,run_id,generated_at,git_sha,seed_sha256,schema_fingerprint
extra-fb76ffed3efb984cbab9,CONSELHO DA COMUNIDADE DA COMARCA DE TURVO,TURVO,185.3,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-51ad0bb007db8d278423,MUNICIPIO DE ERMO,ERMO,188.3,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-e89a8a9324ca479896e3,CAMARA MUNICIPAL DE ERMO,ERMO,188.3,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-3221237bd3248448d685,SECRETARIA DE EDUCACAO DE ERMO SC,ERMO,188.3,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-bb7809745196f120107c,MUNICIPIO DE PONTE ALTA DO NORTE,PONTE ALTA DO NORTE,195.5,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-da4b389a2e2761cd944a,CAMARA MUNICIPAL DE PONTE ALTA DO NORTE,PONTE ALTA DO NORTE,195.5,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-9ca097c310634adfc3a5,SECRETARIA MUNICIPAL DE EDUCACAO DE PONTE ALTA DO NORTE,PONTE ALTA DO NORTE,195.5,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-6eb23b1b501664ddcbf2,MUNICIPIO DE JACINTO MACHADO,JACINTO MACHADO,196.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-ce99b3615fe9af338768,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO - SAMAE,JACINTO MACHADO,196.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-982a5ec26e58b2629e11,JACINTO MACHADO-CAMARA DE VEREADORES,JACINTO MACHADO,196.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-722efdc0e8e445509d5d,FUNDO DE APOSENTADORIA E PENSOES SERV JACINTO MACHADO,JACINTO MACHADO,196.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-b0a14ecf8fe4ff1dc60d,SECRETARIA MUNICIPAL DE EDUCACAO DE JACINTO MACHADO-SC.,JACINTO MACHADO,196.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-212e494182d8d69a59d5,SOMBRIO CAMARA DE VEREADORES,SOMBRIO,199.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-3da8a9c1364f00e0fd78,FUNDACAO MUNICIPAL DE ESPORTES DE SOMBRIO,SOMBRIO,199.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-44c689802dde6b62784a,MUNICIPIO DE SOMBRIO,SOMBRIO,199.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-d35281f6bf1aeeb6981f,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO (SAMAE),SOMBRIO,199.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-ff70cad98c1b5f6ab795,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTE DE SOMBRIO",SOMBRIO,199.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-4c34362272260ebb388b,CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DA GRANDE FLORIANOPOLIS  CIM  GRANFPOLIS,FLORIANOPOLIS,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-8304c9295274db73a187,FUNDO ESTADUAL DE PROMOCAO SOCIAL E ERRADICACAO DA POBREZA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-782d6953e23b8bd93124,SECRETARIA DE ESTADO DA COMUNICACAO,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-f612ee239e0a5a08e57d,GABINETE DO VICE-GOVERNADOR,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-46bf31ef02b83aeb0bd4,COLEGIADO SUPERIOR DE SEGURANCA PUBLICA E PERICIA OFICIAL,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-03da9141087b38c48650,SECRETARIA EXECUTIVA DE ARTICULACAO NACIONAL,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-82a204aeadc333607ea9,FUNDO ROTATIVO REGIONAL DO MEDIO VALE DO ITAJAI (FR-07),SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-5467053b227e35ac79ce,FUNDO ROTATIVO REGIONAL DO VALE DO ITAJAI (FR-04),SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-61a4eade7816f902a513,"SECRETARIA DE ESTADO DA CIENCIA, TECNOLOGIA E INOVACAO",SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-b8077018676113bdbd95,SECRETARIA DE ESTADO DO PLANEJAMENTO,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-70f507fde10d1321f3fc,SECRETARIA DE ESTADO DO TURISMO,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-d45fb84d52d6e02e4e80,"SECRETARIA DE ESTADO DE PORTOS, AEROPORTOS E FERROVIAS",SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-73f7246490022255a545,SECRETARIA DE ESTADO DO MEIO AMBIENTE E DA ECONOMIA VERDE,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-1dd1e625abcd24b30c8b,FUNDO ROTATIVO REGIONAL DO PLANALTO NORTE (FR-08),SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-6770f83a015a3c1ffdea,FUNDO ESTADUAL DE SEGURANCA ALIMENTAR E NUTRICIONAL,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-5f608ea234a733245f18,SECRETARIA EXECUTIVA DA AQUICULTURA E PESCA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-baf0ef838b7486be7178,FUNDO ESTADUAL DE TRANSICAO ENERGETICA JUSTA - FETEJ-SC,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-05f273c571de53a7a77c,SECRETARIA MUNICIPAL DE EDUCACAO,FLORIANOPOLIS,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-4f93cf1b732211886104,SC FUTURO,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-887425c2de9f526e4d69,FUNDO ESTRATEGICO DA ADMINISTRACAO TRIBUTARIA (FEAT),SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-cbc72209025e7e90b463,FLORIANOPOLIS JUIZADO FORMAL DE PEQUENAS CAUSAS,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-7f4020b1e4c6195268f8,FLORIANOPOLIS FORUM DA UNIVERSIDADE,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-75b0b4f6b8a03d2db234,FUNDACAO CATARINENSE DE ESPORTE - FESPORTE,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-4df2b4c95c93d06175f5,VARA DE PRECATORIAS E PRECATORIOS,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-923e3b6d39b7d0625a39,PROCURADORIA-GERAL DO ESTADO,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-7e7e0a484064965a2720,MINISTERIO PUBLICO DO ESTADO DE SANTA CATARINA PROCURADORIA GERAL DE JUSTICA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-50e4e527125fcb6e86d6,JUIZO DE DIREITO DA COMARCA DE PICARRAS,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-55f813e4402dfa4d6bb3,BAL CAMBORIU CARTORIO CIVEL DA 2 VARA,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-b08fd012830cabab3734,SANTA CATARINA SECRETARIA DO TRABALHO,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-0a06397e0a0bce41ac6b,XANXERE CARTORIO DO CIVEL E CRIME,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-c65795807326595bb325,FUNDO ROTATIVO REGIONAL SERRANO,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-8318213f54aed9e6cc48,NADIR CARLOS SANGALLI,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-8e05cac0491f418632c9,CARTORIO DA 1 VARA CIVEL,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-e79aadd59005a84ba00f,BARRA VELHA CARTORIO DO CIVEL CRIME E ANEXO,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-023a73adf26e79da73fa,COLEGIO ESTADUAL WANDERLEY JUNIOR,SANTA CATARINA,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-37dbcf278797f5a5368f,FUNDACAO MUNICIPAL DE ESPORTES,FLORIANOPOLIS,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
extra-9fbfb572f1b68694bf75,FUNDACAO CULTURAL DE FLORIANOPOLIS FRANKLIN CASCAES,FLORIANOPOLIS,0.0,pncp,never,Nenhuma investigação auditável dentro da janela,,Executar investigação PNCP com paginação comprovada,qw01-20260719T031154Z-dfb87609,2026-07-19T03:11:54.792035+00:00,eef1413e64480c369f82d756b10988dc1474e236,d65f272812cf8dc95f3ca78c5db9a2fb2a39a759e5633eb3fb91891ad10a5486,5efce6b446a18051b8906ceae02be29a206a2b5176a9f727f58cf4ccf5419285
