ibge_code,cnpj,name,canonical_name,entity_type,municipio,uf,lat,lon,distance_km,zone,sources
4213351,10295218,CAMARA MUNICIPAL DE PONTE ALTA DO NORTE,CAMARA MUNICIPAL DE PONTE ALTA DO NORTE,camara_municipal,PONTE ALTA DO NORTE,SC,-27.1591,-50.4659,195.5,DENTRO,seed:R-0
4213351,30406807,SECRETARIA MUNICIPAL DE EDUCACAO DE PONTE ALTA DO NORTE,SECRETARIA MUNICIPAL DE EDUCACAO DE PONTE ALTA DO NORTE,secretaria_municipal,PONTE ALTA DO NORTE,SC,-27.1591,-50.4659,195.5,DENTRO,seed:R-0
4208708,82960758,MUNICIPIO DE JACINTO MACHADO,MUNICIPIO DE JACINTO MACHADO,prefeitura,JACINTO MACHADO,SC,-28.9961,-49.7623,195.9,DENTRO,seed:R-0
4208708,83871277,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO - SAMAE,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO - SAMAE,autarquia_municipal,JACINTO MACHADO,SC,-28.9961,-49.7623,195.9,DENTRO,seed:R-0
4208708,83871574,JACINTO MACHADO-CAMARA DE VEREADORES,JACINTO MACHADO-CAMARA DE VEREADORES,camara_municipal,JACINTO MACHADO,SC,-28.9961,-49.7623,195.9,DENTRO,seed:R-0
4208708,97424717,FUNDO DE APOSENTADORIA E PENSOES SERV JACINTO MACHADO,FUNDO DE APOSENTADORIA E PENSOES SERV JACINTO MACHADO,fundacao_municipal,JACINTO MACHADO,SC,-28.9961,-49.7623,195.9,DENTRO,seed:R-0
4208708,30606755,SECRETARIA MUNICIPAL DE EDUCACAO DE JACINTO MACHADO-SC.,SECRETARIA MUNICIPAL DE EDUCACAO DE JACINTO MACHADO-SC.,secretaria_municipal,JACINTO MACHADO,SC,-28.9961,-49.7623,195.9,DENTRO,seed:R-0
4217709,76853829,SOMBRIO CAMARA DE VEREADORES,SOMBRIO CAMARA DE VEREADORES,camara_municipal,SOMBRIO,SC,-29.108,-49.6328,198.9,DENTRO,seed:R-0
4217709,80990369,FUNDACAO MUNICIPAL DE ESPORTES DE SOMBRIO,FUNDACAO MUNICIPAL DE ESPORTES DE SOMBRIO,fundacao_municipal,SOMBRIO,SC,-29.108,-49.6328,198.9,DENTRO,seed:R-0
4217709,82963216,MUNICIPIO DE SOMBRIO,MUNICIPIO DE SOMBRIO,prefeitura,SOMBRIO,SC,-29.108,-49.6328,198.9,DENTRO,seed:R-0
4217709,07982504,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO (SAMAE),SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO (SAMAE),autarquia_municipal,SOMBRIO,SC,-29.108,-49.6328,198.9,DENTRO,seed:R-0
4217709,30654188,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTE DE SOMBRIO","SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTE DE SOMBRIO",secretaria_municipal,SOMBRIO,SC,-29.108,-49.6328,198.9,DENTRO,seed:R-0
,43171298,CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DA GRANDE FLORIANOPOLIS  CIM  GRANFPOLIS,CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DA GRANDE FLORIANOPOLIS  CIM  GRANFPOLIS,consorcio_publico,FLORIANOPOLIS,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,44880930,FUNDO ESTADUAL DE PROMOCAO SOCIAL E ERRADICACAO DA POBREZA,FUNDO ESTADUAL DE PROMOCAO SOCIAL E ERRADICACAO DA POBREZA,fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,44897667,SECRETARIA DE ESTADO DA COMUNICACAO,SECRETARIA DE ESTADO DA COMUNICACAO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,44897678,GABINETE DO VICE-GOVERNADOR,GABINETE DO VICE-GOVERNADOR,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,45087300,COLEGIADO SUPERIOR DE SEGURANCA PUBLICA E PERICIA OFICIAL,COLEGIADO SUPERIOR DE SEGURANCA PUBLICA E PERICIA OFICIAL,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,45105289,SECRETARIA EXECUTIVA DE ARTICULACAO NACIONAL,SECRETARIA EXECUTIVA DE ARTICULACAO NACIONAL,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,49778453,FUNDO ROTATIVO REGIONAL DO MEDIO VALE DO ITAJAI (FR-07),FUNDO ROTATIVO REGIONAL DO MEDIO VALE DO ITAJAI (FR-07),fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,49831744,FUNDO ROTATIVO REGIONAL DO VALE DO ITAJAI (FR-04),FUNDO ROTATIVO REGIONAL DO VALE DO ITAJAI (FR-04),fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,49947569,"SECRETARIA DE ESTADO DA CIENCIA, TECNOLOGIA E INOVACAO","SECRETARIA DE ESTADO DA CIENCIA, TECNOLOGIA E INOVACAO",orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,49995860,SECRETARIA DE ESTADO DO PLANEJAMENTO,SECRETARIA DE ESTADO DO PLANEJAMENTO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,50068688,SECRETARIA DE ESTADO DO TURISMO,SECRETARIA DE ESTADO DO TURISMO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,50111680,"SECRETARIA DE ESTADO DE PORTOS, AEROPORTOS E FERROVIAS","SECRETARIA DE ESTADO DE PORTOS, AEROPORTOS E FERROVIAS",orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,50366126,SECRETARIA DE ESTADO DO MEIO AMBIENTE E DA ECONOMIA VERDE,SECRETARIA DE ESTADO DO MEIO AMBIENTE E DA ECONOMIA VERDE,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,50367875,FUNDO ROTATIVO REGIONAL DO PLANALTO NORTE (FR-08),FUNDO ROTATIVO REGIONAL DO PLANALTO NORTE (FR-08),fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,51545652,FUNDO ESTADUAL DE SEGURANCA ALIMENTAR E NUTRICIONAL,FUNDO ESTADUAL DE SEGURANCA ALIMENTAR E NUTRICIONAL,fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,51739754,SECRETARIA EXECUTIVA DA AQUICULTURA E PESCA,SECRETARIA EXECUTIVA DA AQUICULTURA E PESCA,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,51851812,FUNDO ESTADUAL DE TRANSICAO ENERGETICA JUSTA - FETEJ-SC,FUNDO ESTADUAL DE TRANSICAO ENERGETICA JUSTA - FETEJ-SC,fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
,53335860,SECRETARIA MUNICIPAL DE EDUCACAO,SECRETARIA MUNICIPAL DE EDUCACAO,secretaria_municipal,FLORIANOPOLIS,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,53623436,SC FUTURO,SC FUTURO,fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,59142465,FUNDO ESTRATEGICO DA ADMINISTRACAO TRIBUTARIA (FEAT),FUNDO ESTRATEGICO DA ADMINISTRACAO TRIBUTARIA (FEAT),fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,72172166,FLORIANOPOLIS JUIZADO FORMAL DE PEQUENAS CAUSAS,FLORIANOPOLIS JUIZADO FORMAL DE PEQUENAS CAUSAS,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,72480635,FLORIANOPOLIS FORUM DA UNIVERSIDADE,FLORIANOPOLIS FORUM DA UNIVERSIDADE,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,73360505,FUNDACAO CATARINENSE DE ESPORTE - FESPORTE,FUNDACAO CATARINENSE DE ESPORTE - FESPORTE,fundacao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,73647265,VARA DE PRECATORIAS E PRECATORIOS,VARA DE PRECATORIAS E PRECATORIOS,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,76276823,PROCURADORIA-GERAL DO ESTADO,PROCURADORIA-GERAL DO ESTADO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,76276849,MINISTERIO PUBLICO DO ESTADO DE SANTA CATARINA PROCURADORIA GERAL DE JUSTICA,MINISTERIO PUBLICO DO ESTADO DE SANTA CATARINA PROCURADORIA GERAL DE JUSTICA,orgao_autonomo,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,76695642,JUIZO DE DIREITO DA COMARCA DE PICARRAS,JUIZO DE DIREITO DA COMARCA DE PICARRAS,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,76696467,BAL CAMBORIU CARTORIO CIVEL DA 2 VARA,BAL CAMBORIU CARTORIO CIVEL DA 2 VARA,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,78266905,SANTA CATARINA SECRETARIA DO TRABALHO,SANTA CATARINA SECRETARIA DO TRABALHO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,78472826,XANXERE CARTORIO DO CIVEL E CRIME,XANXERE CARTORIO DO CIVEL E CRIME,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,78490869,FUNDO ROTATIVO REGIONAL SERRANO,FUNDO ROTATIVO REGIONAL SERRANO,fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,78503307,NADIR CARLOS SANGALLI,NADIR CARLOS SANGALLI,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,78664216,CARTORIO DA 1 VARA CIVEL,CARTORIO DA 1 VARA CIVEL,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,79361515,BARRA VELHA CARTORIO DO CIVEL CRIME E ANEXO,BARRA VELHA CARTORIO DO CIVEL CRIME E ANEXO,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,79886172,COLEGIO ESTADUAL WANDERLEY JUNIOR,COLEGIO ESTADUAL WANDERLEY JUNIOR,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
,79887261,FUNDACAO MUNICIPAL DE ESPORTES,FUNDACAO MUNICIPAL DE ESPORTES,fundacao_municipal,FLORIANOPOLIS,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
,80152051,FUNDACAO CULTURAL DE FLORIANOPOLIS FRANKLIN CASCAES,FUNDACAO CULTURAL DE FLORIANOPOLIS FRANKLIN CASCAES,fundacao_municipal,FLORIANOPOLIS,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,80460520,SANTA CATARINA SECRETARIA ESPECIAL EM BRASILIA,SANTA CATARINA SECRETARIA ESPECIAL EM BRASILIA,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,80460777,SECRETARIA DE ESTADO DE GOVERNO,SECRETARIA DE ESTADO DE GOVERNO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,80460793,SC SECRETARIA DO DES URBANO E DO MEIO AMBIENTE,SC SECRETARIA DO DES URBANO E DO MEIO AMBIENTE,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,80460835,SECRETARIA DE ESTADO DO PLANEJAMENTO,SECRETARIA DE ESTADO DO PLANEJAMENTO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,80673411,FUNDO ESTADUAL DE SAUDE,FUNDO ESTADUAL DE SAUDE,fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
,80675374,SECRETARIA MUNICIPAL DE PLANEJAMENTO,SECRETARIA MUNICIPAL DE PLANEJAMENTO,secretaria_municipal,FLORIANOPOLIS,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,80675390,SANTA CATARINA GOVERNO DO ESTADO,SANTA CATARINA GOVERNO DO ESTADO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
,82511825,AUTARQUIA DE MELHORAMENTOS DA CAPITAL - COMCAP,AUTARQUIA DE MELHORAMENTOS DA CAPITAL - COMCAP,autarquia_municipal,FLORIANOPOLIS,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82689282,SANTA CATARINA CONSELHO ESTADUAL DE EDUCACAO,SANTA CATARINA CONSELHO ESTADUAL DE EDUCACAO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82702929,FUNDO ESPECIAL DE PROTECAO AO MEIO AMBIENTE,FUNDO ESPECIAL DE PROTECAO AO MEIO AMBIENTE,fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
,82892282,MUNICIPIO DE FLORIANOPOLIS,MUNICIPIO DE FLORIANOPOLIS,prefeitura,FLORIANOPOLIS,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82896622,CONSELHO REGIONAL DE DESPORTOS DE SANTA CATARINA,CONSELHO REGIONAL DE DESPORTOS DE SANTA CATARINA,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82951229,ESTADO DE SANTA CATARINA,ESTADO DE SANTA CATARINA,governo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82951237,SANTA CATARINA SECRETARIA DO GOVERNO,SANTA CATARINA SECRETARIA DO GOVERNO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82951245,SECRETARIA DE ESTADO DA SAUDE,SECRETARIA DE ESTADO DA SAUDE,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82951252,SANTA CATARINA SECRETARIA DO OESTE,SANTA CATARINA SECRETARIA DO OESTE,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82951278,SANTA CATARINA SECRETARIA DO DESENVOLVIMENTO ECONOMICO,SANTA CATARINA SECRETARIA DO DESENVOLVIMENTO ECONOMICO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82951286,SANTA CATARINA SECRETARIA DOS SERVICOS PUBLICOS,SANTA CATARINA SECRETARIA DOS SERVICOS PUBLICOS,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82951294,SECRETARIA DE ESTADO DA SEGURANCA PUBLICA,SECRETARIA DE ESTADO DA SEGURANCA PUBLICA,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82951302,SANTA CATARINA SECRETARIA DE ESTADO JUSTICA E CIDADANIA,SANTA CATARINA SECRETARIA DE ESTADO JUSTICA E CIDADANIA,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82951310,SECRETARIA DE ESTADO DA FAZENDA,SECRETARIA DE ESTADO DA FAZENDA,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82951328,SECRETARIA DE ESTADO DA EDUCACAO,SECRETARIA DE ESTADO DA EDUCACAO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82951336,SECRETARIA DE ESTADO DA AGRICULTURA E PECUARIA,SECRETARIA DE ESTADO DA AGRICULTURA E PECUARIA,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82951344,SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE (SIE),SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE (SIE),orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,82951351,SECRETARIA DE ESTADO DA ADMINISTRACAO,SECRETARIA DE ESTADO DA ADMINISTRACAO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
,82953225,FLORIANOPOLIS SECRETARIA MUNICIPAL DOS TRANS E OBRAS,FLORIANOPOLIS SECRETARIA MUNICIPAL DOS TRANS E OBRAS,secretaria_municipal,FLORIANOPOLIS,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
,82953241,FLORIANOPOLIS SECRETARIA MUNICIPAL ASSUNTOS NO ESTREITO,FLORIANOPOLIS SECRETARIA MUNICIPAL ASSUNTOS NO ESTREITO,secretaria_municipal,FLORIANOPOLIS,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
,82953258,FLORIANOPOLIS SECRETARIA MUNICIPAL DE FINANCAS,FLORIANOPOLIS SECRETARIA MUNICIPAL DE FINANCAS,secretaria_municipal,FLORIANOPOLIS,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
,82953266,FLORIANOPOLIS SECRETARIA EDUCACAO SAUDE ASSIT SOCIAL,FLORIANOPOLIS SECRETARIA EDUCACAO SAUDE ASSIT SOCIAL,secretaria_municipal,FLORIANOPOLIS,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83131268,ADMINISTRACAO DO PORTO DE SAO FRANCISCO DO SUL,ADMINISTRACAO DO PORTO DE SAO FRANCISCO DO SUL,autarquia_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83159400,SC - SECR DE ESTADO DO DESENV SOCIAL E DA FAMILIA,SC - SECR DE ESTADO DO DESENV SOCIAL E DA FAMILIA,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83256545,INSTITUTO DO MEIO AMBIENTE DO ESTADO DE SANTA CATARINA,INSTITUTO DO MEIO AMBIENTE DO ESTADO DE SANTA CATARINA,autarquia_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83279448,TRIBUNAL DE CONTAS DO ESTADO DE SANTA CATARINA,TRIBUNAL DE CONTAS DO ESTADO DE SANTA CATARINA,orgao_autonomo,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83279620,GABINETE DO VICE GOVERNADOR,GABINETE DO VICE GOVERNADOR,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83308775,GOVERNO DO ESTADO SECRETARIA EXTRAORDINARIA PARA O DESENVOLVIMENTO DO OESTE,GOVERNO DO ESTADO SECRETARIA EXTRAORDINARIA PARA O DESENVOLVIMENTO DO OESTE,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83403022,PENITENCIARIA AGRICOLA DE CHAPECO,PENITENCIARIA AGRICOLA DE CHAPECO,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
,83469965,INSTITUTO DE PLANEJAMENTO URBANO DE FLORIANOPOLIS,INSTITUTO DE PLANEJAMENTO URBANO DE FLORIANOPOLIS,autarquia_municipal,FLORIANOPOLIS,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83515908,LAGES PRIMEIRA ESCRIVANIA,LAGES PRIMEIRA ESCRIVANIA,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83524306,"CARTORIO JUDICIAL DA COMARCA DE PINHALZINHO (VARA UNICA - CIVEL, CRIME, FAZENDA PUBLICA, FAMILIA E ANEXOS)","CARTORIO JUDICIAL DA COMARCA DE PINHALZINHO (VARA UNICA - CIVEL, CRIME, FAZENDA PUBLICA, FAMILIA E ANEXOS)",poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83565648,JUNTA COMERCIAL DO ESTADO DE SANTA CATARINA,JUNTA COMERCIAL DO ESTADO DE SANTA CATARINA,autarquia_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83599191,ASSEMBLEIA LEGISLATIVA DO ESTADO DE SANTA CATARINA,ASSEMBLEIA LEGISLATIVA DO ESTADO DE SANTA CATARINA,assembleia_legislativa,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83601625,MINISTERIO PUBLICO DE CONTAS DO ESTADO DE SANTA CATARINA,MINISTERIO PUBLICO DE CONTAS DO ESTADO DE SANTA CATARINA,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83606095,LAGES TERCEIRA ESCRIVANIA CIVEL,LAGES TERCEIRA ESCRIVANIA CIVEL,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83609164,SEGUNDA ESCRIVANIA DO CIVEL E ANEXOS,SEGUNDA ESCRIVANIA DO CIVEL E ANEXOS,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83613844,MAFRA ESCRIVANIA DO CIVEL E COMERCIO,MAFRA ESCRIVANIA DO CIVEL E COMERCIO,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83615963,JOINVILLE ESCRIVANIA DA 2 VARA CIVEL,JOINVILLE ESCRIVANIA DA 2 VARA CIVEL,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83616102,TAIO ESCRIVA DO CIVEL COMERCIO E ORFAOS,TAIO ESCRIVA DO CIVEL COMERCIO E ORFAOS,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83616110,TAIO ESCRIVAO DO CRIME,TAIO ESCRIVAO DO CRIME,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83616128,MAFRA ESCRIVAO DO CRIME E FEITOS DA FAZENDA,MAFRA ESCRIVAO DO CRIME E FEITOS DA FAZENDA,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83629550,SAO BENTO DO SUL CIVEL ORFAOS E ANEXOS,SAO BENTO DO SUL CIVEL ORFAOS E ANEXOS,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83678698,SANTA CECILIA ESCRIVAO DO CIVEL ORFAOS E ANEXOS,SANTA CECILIA ESCRIVAO DO CIVEL ORFAOS E ANEXOS,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83679407,LAGES SEGUNDA ESCRIVANIA,LAGES SEGUNDA ESCRIVANIA,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83687111,SEARA CARTORIO DO CRIME E CIVEL,SEARA CARTORIO DO CRIME E CIVEL,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83720144,ESTADO DE SANTA CATARINA SECRETARIA DA IND E DO COMERCI,ESTADO DE SANTA CATARINA SECRETARIA DA IND E DO COMERCI,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83720599,SANTA CATARINA SECRETARIA DE DESENVOLVIMENTO SOCIAL,SANTA CATARINA SECRETARIA DE DESENVOLVIMENTO SOCIAL,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83722462,FUNDACAO CATARINENSE DE CULTURA,FUNDACAO CATARINENSE DE CULTURA,fundacao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83726018,SC SECRETARIA DE ESTADO DA CULTURA E DO ESPORTE,SC SECRETARIA DE ESTADO DA CULTURA E DO ESPORTE,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83744052,SAO FRANCISCO DO SUL CARTORIO DO 1 OFICIO CIVEL,SAO FRANCISCO DO SUL CARTORIO DO 1 OFICIO CIVEL,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83778902,BLUMENAU ESCR DA 3 VARA CIVEL FEITOS FAZ E ACID DO TRAB,BLUMENAU ESCR DA 3 VARA CIVEL FEITOS FAZ E ACID DO TRAB,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83778910,BLUMENAU ESCRIVANIA DA 4 VARA CIVEL E MENORES,BLUMENAU ESCRIVANIA DA 4 VARA CIVEL E MENORES,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
,83841338,FLORIANOPOLIS CAMARA DE VEREADORES,FLORIANOPOLIS CAMARA DE VEREADORES,camara_municipal,FLORIANOPOLIS,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83845701,SANTA CATARINA TRIBUNAL DE JUSTICA,SANTA CATARINA TRIBUNAL DE JUSTICA,poder_judiciario_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83882480,DEPARTAMENTO DE ESTRADAS DE RODAGEM,DEPARTAMENTO DE ESTRADAS DE RODAGEM,orgao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83882498,INSTITUTO DE PREVIDENCIA DO ESTADO DE SANTA CATARINA,INSTITUTO DE PREVIDENCIA DO ESTADO DE SANTA CATARINA,autarquia_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83886515,FUNDO ROTATIVO REGIONAL DA GRANDE FLORIANOPOLIS,FUNDO ROTATIVO REGIONAL DA GRANDE FLORIANOPOLIS,fundo_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
42,83891283,FUNDACAO UNIVERSIDADE DO ESTADO DE SC UDESC,FUNDACAO UNIVERSIDADE DO ESTADO DE SC UDESC,fundacao_estadual,SANTA CATARINA,SC,-27.5945,-48.5477,0.1,DENTRO,seed:R-0
